I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3, 
-4, -24, -19, 14, 7, -21, 24, 63, 68, 78, 53, 14, -19, -9, -9, 
-4, -24, -19, 14, 7, -21, 19, 63, 68, 78, 53, 14, -19, -9, -14, 
-4, -14, -9, 9, 2, -12, 9, 53, 63, 68, 53, 14, -19, -19, -29, 
-4, -14, -9, 9, 2, -12, 9, 48, 63, 68, 53, 14, -19, -24, -29, 
-4, -14, -9, 9, 2, -12, 4, 48, 63, 68, 53, 14, -19, -29, -29, 
-4, -14, -9, 9, 2, -12, 4, 53, 63, 68, 53, 14, -14, -34, -29, 
-14, -4, 9, 9, -12, 2, 4, 43, 63, 68, 43, 4, -19, -24, -34, 
-9, -4, 4, 7, -7, 0, 4, 43, 63, 68, 43, 4, -19, -19, -34, 
-9, -4, 4, 7, -7, 0, -4, 39, 63, 68, 43, 4, -24, -19, -34, 
-9, 0, 9, 4, -9, 4, -4, 39, 63, 68, 43, 4, -24, -24, -34, 
-9, 0, 9, 4, -9, 4, -14, 39, 58, 78, 53, 24, -29, -14, -24, 
0, 0, 0, 0, 0, 0, -14, 39, 68, 78, 58, 34, -19, -14, -34, 
0, 9, 9, -4, -4, 9, -14, 39, 73, 78, 58, 34, -29, -14, -39, 
0, 19, 19, -9, -9, 19, -14, 34, 68, 82, 58, 24, -29, -4, -29, 
-9, 19, 29, -4, -19, 24, -19, 43, 78, 92, 68, 29, -34, 4, -14, 
-9, 19, 29, -4, -19, 24, -14, 63, 107, 117, 82, 39, -39, 9, 4, 
-9, 34, 43, -12, -26, 39, -9, 87, 146, 156, 112, 53, -39, 29, 39, 
-4, 53, 58, -24, -31, 56, -9, 112, 204, 219, 170, 82, -58, 43, 73, 
4, 107, 102, -56, -48, 104, -19, 146, 287, 312, 248, 136, -78, 53, 102, 
29, 156, 126, -92, -48, 141, -34, 175, 380, 424, 346, 209, -102, 58, 141, 
68, 214, 146, -141, -39, 180, -53, 224, 502, 575, 468, 292, -122, 58, 170, 
112, 268, 156, -190, -21, 212, -82, 292, 639, 732, 595, 385, -156, 53, 190, 
165, 307, 141, -236, 12, 224, -102, 385, 775, 883, 736, 463, -175, 39, 204, 
214, 351, 136, -283, 39, 244, -117, 468, 917, 1034, 863, 541, -204, 29, 234, 
263, 424, 161, -344, 51, 292, -146, 527, 1073, 1205, 1015, 644, -229, 24, 273, 
312, 522, 209, -417, 51, 366, -180, 585, 1205, 1390, 1180, 761, -263, 29, 297, 
375, 649, 273, -512, 51, 461, -244, 658, 1390, 1629, 1395, 927, -317, 9, 331, 
478, 780, 302, -629, 87, 541, -312, 790, 1620, 1903, 1639, 1102, -375, -14, 361, 
600, 902, 302, -751, 148, 602, -385, 897, 1800, 2117, 1839, 1254, -424, -63, 361, 
697, 1034, 336, -866, 180, 685, -478, 912, 1878, 2259, 1986, 1381, -463, -122, 292, 
795, 1185, 390, -990, 202, 788, -600, 878, 1883, 2381, 2137, 1532, -507, -185, 185, 
912, 1390, 478, -1151, 217, 934, -756, 810, 1903, 2552, 2337, 1727, -556, -268, 63, 
1019, 1625, 605, -1322, 207, 1115, -922, 692, 1908, 2727, 2571, 1942, -600, -375, -102, 
1073, 1825, 751, -1449, 161, 1288, -1068, 541, 1888, 2888, 2796, 2147, -629, -473, -283, 
1107, 1971, 863, -1539, 122, 1417, -1161, 448, 1888, 3045, 2976, 2313, -663, -551, -419, 
1112, 2044, 932, -1578, 90, 1488, -1205, 395, 1903, 3157, 3103, 2440, -678, -585, -492, 
1132, 2054, 922, -1593, 104, 1488, -1244, 361, 1898, 3245, 3201, 2522, -673, -644, -580, 
1151, 2005, 854, -1578, 148, 1429, -1273, 317, 1898, 3303, 3284, 2586, -639, -761, -736, 
1141, 1922, 780, -1532, 180, 1351, -1268, 322, 1917, 3289, 3274, 2596, -590, -849, -854, 
1107, 1786, 678, -1446, 214, 1232, -1220, 346, 1898, 3118, 3118, 2503, -531, -907, -902, 
1088, 1576, 488, -1332, 300, 1032, -1156, 390, 1771, 2776, 2815, 2303, -468, -966, -961, 
1063, 1337, 273, -1200, 395, 805, -1063, 400, 1527, 2337, 2435, 2064, -385, -980, -1000, 
976, 1122, 146, -1049, 414, 634, -946, 366, 1229, 1859, 2044, 1820, -312, -941, -966, 
868, 932, 63, -900, 402, 497, -824, 287, 912, 1420, 1698, 1595, -248, -849, -912, 
761, 736, -24, -749, 392, 356, -707, 195, 595, 1063, 1390, 1371, -180, -775, -873, 
614, 507, -107, -561, 361, 200, -561, 87, 273, 697, 1049, 1078, -107, -688, -805, 
405, 263, -141, -334, 273, 61, -356, -39, -58, 297, 610, 683, -29, -522, -678, 
165, 43, -122, -104, 143, -39, -161, -136, -331, -82, 165, 273, 34, -331, -502, 
4, -92, -97, 43, 51, -95, -24, -195, -488, -346, -156, -29, 48, -185, -346, 
-39, -146, -107, 92, 34, -126, 19, -180, -478, -424, -297, -151, 48, -117, -263, 
-29, -146, -117, 87, 43, -131, 34, -107, -356, -356, -297, -180, 48, -82, -200, 
-29, -131, -102, 80, 36, -117, 53, -39, -268, -278, -253, -180, 34, -29, -122, 
-29, -107, -78, 68, 24, -92, 58, -14, -224, -244, -214, -151, 19, -14, -82, 
-29, -92, -63, 61, 17, -78, 58, 9, -175, -214, -185, -141, 0, 4, -68, 
-29, -97, -68, 63, 19, -82, 73, 29, -136, -170, -165, -131, 9, 24, -39, 
-39, -97, -58, 68, 9, -78, 73, 24, -122, -156, -146, -117, 19, 39, -14, 
-48, -97, -48, 73, 0, -73, 73, 19, -122, -156, -146, -122, 14, 39, -14, 
-58, -97, -39, 78, -9, -68, 73, 19, -107, -141, -146, -122, 14, 39, -19, 
-58, -102, -43, 80, -7, -73, 73, 29, -92, -126, -136, -122, 14, 39, 0, 
-58, -102, -43, 80, -7, -73, 73, 29, -87, -122, -126, -112, 14, 48, 9, 
-58, -97, -39, 78, -9, -68, 73, 29, -78, -112, -126, -102, 0, 48, 0, 
-58, -97, -39, 78, -9, -68, 73, 39, -68, -112, -122, -102, 0, 43, 4, 
-58, -97, -39, 78, -9, -68, 78, 43, -58, -102, -117, -92, 0, 39, 9, 
-63, -97, -34, 80, -14, -65, 78, 43, -58, -97, -112, -92, 0, 34, 14, 
-53, -87, -34, 70, -9, -61, 73, 43, -53, -82, -97, -102, 4, 29, 4, 
-53, -87, -34, 70, -9, -61, 68, 43, -43, -73, -92, -102, 4, 29, 9, 
-53, -87, -34, 70, -9, -61, 58, 48, -43, -73, -87, -102, 4, 24, 9, 
-48, -82, -34, 65, -7, -58, 53, 48, -39, -68, -87, -102, 4, 19, 14, 
-39, -73, -34, 56, -2, -53, 53, 53, -34, -68, -78, -87, 4, 19, 4, 
-39, -73, -34, 56, -2, -53, 53, 53, -29, -68, -78, -82, 4, 19, 4, 
-39, -68, -29, 53, -4, -48, 43, 53, -29, -63, -78, -82, 9, 19, 4, 
-39, -68, -29, 53, -4, -48, 43, 53, -29, -63, -78, -82, 9, 14, 4, 
-48, -78, -29, 63, -9, -53, 43, 43, -29, -63, -87, -87, 9, 19, 14, 
-48, -78, -29, 63, -9, -53, 43, 43, -29, -63, -82, -87, 9, 19, 14, 
-48, -82, -34, 65, -7, -58, 43, 43, -29, -68, -82, -87, 9, 19, 9, 
-48, -82, -34, 65, -7, -58, 43, 43, -29, -68, -87, -87, 9, 19, 9, 
-63, -73, -9, 68, -26, -41, 48, 34, -39, -68, -78, -78, 4, 29, 19, 
-63, -73, -9, 68, -26, -41, 48, 34, -39, -68, -78, -78, 4, 29, 14, 
-63, -73, -9, 68, -26, -41, 48, 29, -39, -63, -78, -82, 4, 29, 14, 
-58, -73, -14, 65, -21, -43, 48, 24, -39, -63, -78, -82, 4, 34, 14, 
-68, -63, 4, 65, -36, -29, 43, 24, -39, -78, -82, -92, 4, 39, 19, 
-73, -63, 9, 68, -41, -26, 39, 24, -39, -78, -87, -92, 4, 43, 19, 
-73, -63, 9, 68, -41, -26, 29, 24, -43, -78, -87, -92, 4, 48, 19, 
-73, -63, 9, 68, -41, -26, 24, 24, -43, -78, -92, -97, 4, 53, 19, 
-73, -58, 14, 65, -43, -21, 19, 14, -48, -78, -87, -87, 14, 53, 29, 
-73, -58, 14, 65, -43, -21, 19, 14, -48, -78, -87, -82, 14, 53, 29, 
-73, -58, 14, 65, -43, -21, 19, 14, -48, -78, -87, -82, 14, 58, 24, 
-73, -58, 14, 65, -43, -21, 19, 14, -48, -78, -87, -82, 14, 58, 24, 
-78, -58, 19, 68, -48, -19, 19, 4, -48, -78, -97, -92, 9, 63, 29, 
-78, -58, 19, 68, -48, -19, 24, 4, -48, -78, -97, -97, 9, 68, 34, 
-78, -58, 19, 68, -48, -19, 24, 4, -43, -82, -97, -97, 9, 73, 39, 
-78, -58, 19, 68, -48, -19, 24, 4, -43, -82, -97, -97, 9, 87, 43, 
-82, -53, 29, 68, -56, -12, 19, 9, -43, -82, -87, -87, 9, 87, 53, 
-82, -53, 29, 68, -56, -12, 19, 9, -39, -82, -92, -92, 9, 87, 58, 
-82, -48, 34, 65, -58, -7, 19, 9, -39, -82, -92, -92, 9, 92, 63, 
-82, -48, 34, 65, -58, -7, 19, 9, -39, -82, -92, -92, 9, 92, 63, 
-82, -63, 19, 73, -51, -21, 29, 24, -39, -78, -102, -97, 9, 92, 73, 
-82, -68, 14, 75, -48, -26, 34, 24, -39, -78, -102, -97, 9, 92, 73, 
-82, -68, 14, 75, -48, -26, 39, 24, -39, -78, -102, -97, 9, 92, 73, 
-82, -68, 14, 75, -48, -26, 43, 24, -39, -82, -102, -97, 9, 97, 78, 
-82, -78, 4, 80, -43, -36, 53, 34, -39, -82, -107, -102, 9, 107, 82, 
-82, -78, 4, 80, -43, -36, 53, 34, -39, -82, -107, -102, 9, 107, 82, 
-82, -78, 4, 80, -43, -36, 53, 34, -43, -82, -112, -102, 9, 107, 82, 
-82, -78, 4, 80, -43, -36, 53, 34, -43, -87, -112, -107, 9, 107, 82, 
-87, -78, 9, 82, -48, -34, 58, 48, -29, -78, -102, -107, -4, 112, 92, 
-87, -73, 14, 80, -51, -29, 68, 48, -29, -78, -102, -107, -4, 112, 97, 
-87, -73, 14, 80, -51, -29, 73, 48, -29, -82, -102, -107, -4, 112, 97, 
-87, -73, 14, 80, -51, -29, 78, 48, -29, -82, -112, -112, 0, 117, 97, 
-87, -73, 14, 80, -51, -29, 82, 48, -29, -82, -122, -117, 9, 112, 107, 
-97, -78, 19, 87, -58, -29, 82, 53, -39, -87, -126, -122, 4, 112, 112, 
-97, -78, 19, 87, -58, -29, 82, 53, -39, -92, -131, -122, 4, 117, 112, 
-102, -78, 24, 90, -63, -26, 82, 53, -34, -97, -131, -122, 4, 117, 112, 
-97, -82, 14, 90, -56, -34, 97, 58, -34, -107, -122, -122, 4, 102, 102, 
-92, -82, 9, 87, -51, -36, 97, 58, -39, -112, -126, -122, 4, 102, 102, 
-87, -82, 4, 85, -46, -39, 97, 58, -43, -117, -131, -131, 4, 102, 102, 
-82, -87, -4, 85, -39, -46, 102, 58, -43, -117, -136, -131, 4, 102, 102, 
-92, -87, 4, 90, -48, -41, 97, 58, -58, -131, -146, -136, 0, 92, 97, 
-92, -87, 4, 90, -48, -41, 97, 58, -63, -136, -151, -136, 0, 92, 92, 
-92, -87, 4, 90, -48, -41, 97, 58, -63, -136, -156, -136, 0, 92, 87, 
-92, -87, 4, 90, -48, -41, 97, 58, -63, -141, -165, -141, 0, 92, 82, 
-92, -102, -9, 97, -41, -56, 97, 68, -68, -146, -170, -151, 0, 92, 82, 
-97, -102, -4, 100, -46, -53, 97, 68, -68, -156, -175, -156, 0, 92, 82, 
-102, -107, -4, 104, -48, -56, 97, 68, -73, -161, -180, -161, 0, 97, 82, 
-102, -107, -4, 104, -48, -56, 102, 73, -82, -170, -195, -170, 0, 97, 82, 
-102, -97, 4, 100, -53, -46, 92, 73, -92, -175, -195, -175, 4, 87, 78, 
-102, -97, 4, 100, -53, -46, 92, 68, -97, -185, -200, -180, 4, 87, 78, 
-102, -97, 4, 100, -53, -46, 97, 68, -102, -195, -204, -185, 4, 92, 78, 
-112, -107, 4, 109, -58, -51, 102, 68, -107, -204, -214, -190, 4, 97, 78, 
-122, -117, 4, 119, -63, -56, 102, 58, -112, -224, -234, -185, 14, 97, 87, 
-122, -117, 4, 119, -63, -56, 107, 58, -117, -234, -244, -190, 14, 97, 87, 
-131, -117, 14, 124, -73, -51, 107, 58, -131, -244, -253, -195, 9, 102, 92, 
-131, -122, 9, 126, -70, -56, 107, 58, -136, -253, -258, -204, 9, 107, 92, 
-131, -126, 4, 129, -68, -61, 112, 43, -151, -278, -278, -219, 14, 107, 92, 
-136, -131, 4, 134, -70, -63, 122, 43, -165, -292, -292, -234, 14, 107, 92, 
-141, -136, 4, 139, -73, -65, 122, 34, -180, -302, -307, -244, 19, 107, 92, 
-146, -136, 9, 141, -78, -63, 117, 29, -200, -326, -322, -258, 24, 112, 92, 
-151, -141, 9, 146, -80, -65, 126, 24, -224, -351, -346, -283, 24, 117, 87, 
-151, -146, 4, 148, -78, -70, 131, 19, -239, -366, -361, -287, 29, 122, 87, 
-156, -156, 0, 156, -78, -78, 131, 14, -253, -385, -380, -302, 29, 126, 82, 
-161, -156, 4, 158, -82, -75, 131, 4, -278, -409, -400, -322, 34, 131, 78, 
-175, -165, 9, 170, -92, -78, 131, -14, -302, -434, -424, -331, 48, 131, 63, 
-185, -180, 4, 183, -95, -87, 141, -34, -326, -468, -448, -341, 53, 131, 63, 
-190, -195, -4, 192, -92, -100, 141, -48, -351, -497, -483, -356, 58, 136, 63, 
-195, -200, -4, 197, -95, -102, 146, -63, -385, -531, -507, -370, 63, 136, 63, 
-200, -219, -19, 209, -90, -119, 146, -87, -419, -575, -546, -405, 73, 146, 53, 
-209, -229, -19, 219, -95, -124, 146, -102, -448, -614, -580, -424, 78, 141, 43, 
-219, -244, -24, 231, -97, -134, 156, -112, -483, -644, -600, -439, 82, 141, 43, 
-224, -258, -34, 241, -95, -146, 161, -126, -517, -683, -639, -453, 92, 146, 39, 
-248, -268, -19, 258, -114, -143, 175, -151, -561, -732, -673, -488, 107, 136, 24, 
-253, -278, -24, 265, -114, -151, 175, -170, -605, -775, -707, -512, 112, 136, 14, 
-263, -297, -34, 280, -114, -165, 180, -190, -634, -819, -751, -541, 112, 141, 9, 
-273, -317, -43, 295, -114, -180, 185, -209, -673, -863, -790, -566, 117, 146, 4, 
-297, -336, -39, 317, -129, -187, 200, -234, -727, -907, -829, -595, 126, 146, -4, 
-307, -361, -53, 334, -126, -207, 204, -258, -761, -951, -868, -624, 131, 151, -14, 
-317, -375, -58, 346, -129, -217, 209, -287, -810, -995, -907, -644, 136, 156, -19, 
-326, -395, -68, 361, -129, -231, 219, -317, -849, -1044, -946, -668, 141, 156, -24, 
-346, -419, -73, 383, -136, -246, 224, -341, -897, -1098, -990, -697, 161, 161, -29, 
-356, -434, -78, 395, -139, -256, 229, -361, -932, -1137, -1024, -722, 175, 170, -34, 
-366, -448, -82, 407, -141, -265, 244, -395, -971, -1176, -1068, -751, 185, 180, -43, 
-380, -463, -82, 422, -148, -273, 244, -419, -1010, -1215, -1093, -780, 190, 190, -48, 
-390, -468, -78, 429, -156, -273, 258, -434, -1029, -1244, -1122, -800, 190, 200, -48, 
-400, -483, -82, 441, -158, -283, 263, -453, -1063, -1278, -1151, -814, 200, 200, -48, 
-409, -497, -87, 453, -161, -292, 268, -473, -1098, -1317, -1180, -829, 204, 200, -48, 
-409, -522, -112, 466, -148, -317, 273, -492, -1132, -1356, -1205, -849, 209, 200, -58, 
-419, -531, -112, 475, -153, -322, 278, -497, -1146, -1381, -1224, -863, 219, 200, -48, 
-419, -546, -126, 483, -146, -336, 278, -512, -1166, -1400, -1234, -883, 234, 200, -53, 
-424, -561, -136, 492, -143, -348, 283, -527, -1176, -1410, -1263, -888, 234, 200, -58, 
-419, -580, -161, 500, -129, -370, 283, -531, -1195, -1420, -1273, -902, 244, 200, -63, 
-405, -575, -170, 490, -117, -373, 283, -531, -1190, -1415, -1273, -902, 244, 200, -73, 
-395, -585, -190, 490, -102, -387, 287, -522, -1190, -1424, -1273, -897, 244, 200, -78, 
-390, -585, -195, 488, -97, -390, 287, -512, -1185, -1415, -1268, -893, 239, 190, -82, 
-385, -585, -200, 485, -92, -392, 287, -502, -1176, -1400, -1244, -888, 234, 185, -87, 
-366, -575, -209, 470, -78, -392, 278, -492, -1151, -1381, -1229, -878, 224, 170, -78, 
-361, -566, -204, 463, -78, -385, 273, -488, -1112, -1346, -1215, -863, 219, 165, -78, 
-351, -556, -204, 453, -73, -380, 273, -478, -1078, -1322, -1180, -849, 219, 165, -78, 
-346, -541, -195, 444, -75, -368, 268, -458, -1049, -1283, -1151, -824, 219, 165, -78, 
-322, -522, -200, 422, -61, -361, 258, -429, -1019, -1234, -1112, -800, 209, 141, -87, 
-307, -517, -209, 412, -48, -363, 248, -409, -961, -1190, -1073, -775, 204, 136, -87, 
-287, -502, -214, 395, -36, -358, 234, -395, -922, -1141, -1029, -746, 200, 126, -87, 
-273, -488, -214, 380, -29, -351, 219, -366, -883, -1088, -985, -712, 195, 112, -78, 
-268, -478, -209, 373, -29, -344, 214, -336, -810, -1029, -936, -678, 180, 92, -87, 
-244, -453, -209, 348, -17, -331, 195, -312, -785, -976, -888, -644, 175, 87, -87, 
-229, -424, -195, 326, -17, -309, 185, -283, -746, -917, -834, -610, 165, 78, -87, 
-224, -405, -180, 314, -21, -292, 170, -268, -692, -854, -785, -570, 156, 68, -78, 
-195, -375, -180, 285, -7, -278, 151, -239, -639, -790, -722, -531, 136, 63, -78, 
-185, -346, -161, 265, -12, -253, 146, -209, -575, -727, -663, -483, 131, 58, -73, 
-175, -322, -146, 248, -14, -234, 136, -195, -517, -658, -605, -439, 122, 53, -58, 
-161, -292, -131, 226, -14, -212, 126, -175, -458, -590, -541, -395, 112, 53, -53, 
-146, -263, -117, 204, -14, -190, 107, -141, -409, -531, -492, -356, 92, 58, -39, 
-126, -234, -107, 180, -9, -170, 97, -131, -361, -478, -439, -322, 82, 53, -34, 
-112, -219, -107, 165, -2, -163, 87, -112, -317, -419, -385, -292, 73, 48, -29, 
-102, -190, -87, 146, -7, -139, 82, -92, -268, -366, -346, -258, 63, 43, -29, 
-97, -165, -68, 131, -14, -117, 63, -73, -239, -326, -302, -234, 63, 39, -29, 
-78, -146, -68, 112, -4, -107, 48, -53, -200, -273, -263, -204, 53, 34, -24, 
-58, -131, -73, 95, 7, -102, 39, -39, -161, -234, -224, -175, 43, 34, -19, 
-43, -112, -68, 78, 12, -90, 29, -24, -126, -195, -195, -141, 39, 29, -14, 
-43, -107, -63, 75, 9, -85, 24, -19, -107, -165, -161, -117, 29, 24, -4, 
-34, -92, -58, 63, 12, -75, 19, -4, -82, -136, -131, -102, 24, 24, -4, 
-19, -73, -53, 46, 17, -63, 4, 9, -58, -102, -102, -82, 19, 24, -4, 
-14, -58, -43, 36, 14, -51, 0, 14, -34, -73, -78, -68, 14, 19, -4, 
-14, -53, -39, 34, 12, -46, 0, 24, -24, -53, -63, -53, 9, 19, -14, 
-9, -43, -34, 26, 12, -39, -4, 29, 0, -34, -39, -39, 4, 14, -14, 
-4, -34, -29, 19, 12, -31, -9, 34, 9, -14, -24, -34, -4, 14, -9, 
0, -24, -24, 12, 12, -24, -14, 39, 29, -4, -9, -14, -9, 9, -9, 
-4, -29, -24, 17, 9, -26, -9, 43, 39, 14, 0, -4, -4, 9, -4, 
4, -19, -24, 7, 14, -21, -9, 43, 48, 29, 14, 4, -4, 9, -4, 
9, -9, -19, 0, 14, -14, -14, 53, 58, 48, 29, 14, -9, 9, -4, 
14, 0, -14, -7, 14, -7, -14, 63, 68, 63, 43, 24, -9, 4, -4, 
9, 0, -9, -4, 9, -4, -19, 63, 73, 78, 53, 24, -9, 14, 0, 
9, 0, -9, -4, 9, -4, -19, 68, 82, 78, 58, 29, -9, 14, 4, 
4, 0, -4, -2, 4, -2, -24, 68, 97, 82, 63, 39, -14, 9, 9, 
0, 0, 0, 0, 0, 0, -29, 68, 102, 92, 73, 48, -14, 9, 19, 
9, 4, -4, -7, 7, 0, -19, 68, 102, 92, 78, 43, -24, 14, 19, 
9, 14, 4, -12, 2, 9, -19, 78, 107, 102, 82, 48, -29, 19, 19, 
9, 14, 4, -12, 2, 9, -19, 82, 112, 112, 78, 53, -29, 24, 19, 
9, 14, 4, -12, 2, 9, -19, 82, 117, 122, 87, 58, -29, 29, 24, 
4, 4, 0, -4, 2, 2, -14, 82, 112, 117, 82, 53, -34, 39, 34, 
4, 4, 0, -4, 2, 2, -9, 87, 117, 117, 87, 48, -34, 39, 34, 
4, 9, 4, -7, 0, 7, -4, 87, 122, 122, 92, 53, -34, 39, 39, 
4, 14, 9, -9, -2, 12, 0, 87, 122, 122, 97, 53, -34, 39, 39, 
14, 14, 0, -14, 7, 7, 0, 82, 112, 117, 87, 58, -24, 34, 29, 
14, 14, 0, -14, 7, 7, 0, 82, 117, 117, 92, 58, -29, 34, 34, 
14, 14, 0, -14, 7, 7, 4, 87, 117, 117, 92, 58, -29, 34, 34, 
14, 19, 4, -17, 4, 12, 4, 87, 122, 122, 92, 58, -29, 34, 34, 
4, 9, 4, -7, 0, 7, 9, 92, 117, 122, 92, 58, -19, 48, 43, 
4, 9, 4, -7, 0, 7, 9, 92, 122, 126, 97, 63, -19, 48, 43, 
4, 14, 9, -9, -2, 12, 9, 92, 122, 126, 97, 63, -24, 53, 48, 
4, 19, 14, -12, -4, 17, 9, 92, 122, 126, 102, 68, -24, 53, 48, 
4, 9, 4, -7, 0, 7, 9, 92, 122, 117, 102, 58, -14, 48, 48, 
4, 9, 4, -7, 0, 7, 9, 92, 122, 122, 102, 58, -14, 48, 48, 
9, 9, 0, -9, 4, 4, 9, 92, 122, 122, 102, 58, -14, 48, 48, 
9, 9, 0, -9, 4, 4, 4, 92, 122, 122, 102, 58, -14, 48, 48, 
9, 9, 0, -9, 4, 4, 4, 87, 117, 117, 87, 53, -24, 48, 39, 
4, 9, 4, -7, 0, 7, 0, 82, 112, 112, 82, 48, -19, 48, 34, 
4, 9, 4, -7, 0, 7, 0, 73, 107, 107, 78, 39, -19, 48, 34, 
4, 9, 4, -7, 0, 7, 0, 68, 102, 97, 73, 34, -19, 48, 34, 
4, 0, -4, -2, 4, -2, 9, 68, 102, 97, 73, 43, -9, 48, 34, 
4, 0, -4, -2, 4, -2, 4, 68, 97, 97, 73, 43, -9, 48, 34, 
4, 0, -4, -2, 4, -2, 4, 63, 97, 97, 73, 43, -9, 48, 29, 
0, 0, 0, 0, 0, 0, 9, 63, 92, 97, 68, 43, -9, 48, 29, 
-9, 9, 19, 0, -14, 14, 9, 73, 102, 97, 73, 39, -14, 48, 29, 
-14, 0, 14, 7, -14, 7, 9, 68, 92, 97, 68, 34, -14, 48, 29, 
-14, 0, 14, 7, -14, 7, 9, 68, 92, 97, 63, 34, -14, 48, 29, 
-19, 0, 19, 9, -19, 9, 14, 68, 92, 97, 63, 34, -19, 48, 29, 
-9, 0, 9, 4, -9, 4, 9, 63, 82, 92, 68, 34, -9, 43, 14, 
-9, 0, 9, 4, -9, 4, 4, 63, 82, 92, 68, 34, -9, 39, 14, 
-9, 0, 9, 4, -9, 4, 0, 58, 82, 92, 63, 34, -9, 34, 14, 
-9, 0, 9, 4, -9, 4, -4, 58, 78, 87, 63, 39, -9, 29, 14, 
-9, -9, 0, 9, -4, -4, -14, 58, 78, 87, 63, 39, -4, 19, 9, 
-14, -4, 9, 9, -12, 2, -9, 58, 78, 87, 63, 39, 0, 24, 4, 
-14, -4, 9, 9, -12, 2, -9, 58, 73, 87, 63, 34, 4, 24, 0, 
-19, -9, 9, 14, -14, 0, -9, 58, 73, 87, 58, 24, 9, 24, -4, 
-14, 0, 14, 7, -14, 7, -9, 53, 73, 78, 63, 24, 0, 14, -4, 
-9, 0, 9, 4, -9, 4, -9, 53, 73, 73, 63, 29, 0, 14, -4, 
-4, 0, 4, 2, -4, 2, -9, 53, 68, 73, 63, 29, 0, 14, -4, 
0, 0, 0, 0, 0, 0, -9, 53, 68, 68, 58, 29, 0, 14, -4, 
0, 0, 0, 0, 0, 0, -14, 63, 78, 73, 58, 39, -4, 24, 4, 
0, 0, 0, 0, 0, 0, -14, 63, 73, 73, 58, 34, -4, 24, 4, 
0, 0, 0, 0, 0, 0, -14, 63, 68, 78, 58, 29, -4, 24, 4, 
0, 0, 0, 0, 0, 0, -14, 58, 68, 82, 58, 29, -4, 24, 0, 
0, 9, 9, -4, -4, 9, -14, 58, 78, 92, 68, 34, -4, 24, 0, 
0, 9, 9, -4, -4, 9, -9, 58, 78, 92, 63, 34, -4, 24, 0, 
0, 9, 9, -4, -4, 9, -9, 58, 73, 87, 63, 39, -9, 24, 0, 
0, 9, 9, -4, -4, 9, -9, 58, 68, 82, 68, 43, -14, 24, 0, 
-9, 19, 29, -4, -19, 24, 0, 58, 73, 87, 63, 34, -19, 34, 9, 
-9, 19, 29, -4, -19, 24, 4, 58, 73, 82, 63, 34, -19, 34, 14, 
-9, 9, 19, 0, -14, 14, 4, 58, 78, 82, 63, 34, -14, 34, 14, 
-9, 9, 19, 0, -14, 14, 4, 58, 78, 82, 63, 34, -14, 39, 14, 
0, 9, 9, -4, -4, 9, 14, 68, 82, 92, 73, 43, -24, 39, 19, 
0, 9, 9, -4, -4, 9, 14, 68, 82, 87, 73, 39, -24, 39, 19, 
0, 9, 9, -4, -4, 9, 14, 68, 82, 87, 68, 34, -24, 43, 24, 
0, 4, 4, -2, -2, 4, 14, 73, 82, 87, 68, 34, -24, 43, 24, 
-4, 0, 4, 2, -4, 2, 19, 73, 82, 78, 63, 43, -14, 43, 24, 
-4, -4, 0, 4, -2, -2, 19, 73, 82, 78, 63, 43, -14, 43, 24, 
-9, -9, 0, 9, -4, -4, 19, 73, 82, 82, 63, 34, -14, 39, 24, 
-14, -14, 0, 14, -7, -7, 19, 73, 82, 87, 63, 29, -14, 34, 19, 
-14, -19, -4, 17, -4, -12, 14, 73, 73, 78, 63, 39, -4, 34, 9, 
-14, -19, -4, 17, -4, -12, 14, 73, 73, 78, 63, 34, -4, 34, 9, 
-14, -14, 0, 14, -7, -7, 14, 73, 73, 78, 63, 34, -4, 34, 9, 
-14, -4, 9, 9, -12, 2, 9, 73, 73, 82, 63, 34, -4, 34, 9, 
-4, 9, 14, -2, -9, 12, 9, 68, 73, 73, 53, 24, -14, 43, 14, 
0, 9, 9, -4, -4, 9, 9, 63, 78, 78, 58, 24, -19, 39, 14, 
0, 9, 9, -4, -4, 9, 9, 63, 82, 82, 63, 34, -19, 39, 14, 
0, 9, 9, -4, -4, 9, 4, 58, 87, 87, 63, 34, -14, 34, 14, 
-9, 0, 9, 4, -9, 4, -9, 43, 82, 102, 68, 24, -19, 19, 9, 
-9, -9, 0, 9, -4, -4, -9, 58, 68, 68, 48, 29, -9, 29, 19, 
-9, -9, 0, 9, -4, -4, -9, 58, 68, 68, 53, 29, -9, 29, 14, 
-9, -9, 0, 9, -4, -4, -9, 58, 68, 68, 58, 29, -9, 29, 9, 
-9, -9, 0, 9, -4, -4, -9, 48, 58, 78, 58, 29, -9, 39, 9, 
-9, -9, 0, 9, -4, -4, -9, 48, 58, 78, 58, 29, -9, 39, 9, 
-9, -9, 0, 9, -4, -4, -9, 48, 58, 78, 58, 29, -9, 39, 9, 
-9, -9, 0, 9, -4, -4, -9, 48, 58, 78, 58, 29, -9, 39, 9, 
-14, -9, 4, 12, -9, -2, -9, 39, 58, 78, 58, 29, 0, 48, 9, 
-19, -9, 9, 14, -14, 0, -9, 39, 58, 78, 58, 29, 0, 48, 9, 
