I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
-112,-87,24,100,-68,-31,175,122,112,14,-39,-68,14,92,170
-117,-87,29,102,-73,-29,175,122,112,14,-39,-68,14,92,170
-117,-87,29,102,-73,-29,180,126,112,14,-39,-68,14,97,170
-117,-87,29,102,-73,-29,180,131,117,14,-39,-73,14,97,175
-126,-87,39,107,-82,-24,180,131,107,14,-39,-73,4,97,175
-126,-92,34,109,-80,-29,180,131,107,14,-39,-73,4,97,175
-126,-92,34,109,-80,-29,180,131,107,14,-39,-73,4,97,175
-126,-92,34,109,-80,-29,180,141,112,14,-43,-73,4,97,180
-126,-92,34,109,-80,-29,195,146,112,14,-43,-73,4,102,180
-131,-92,39,112,-85,-26,200,151,112,14,-43,-78,4,102,180
-131,-92,39,112,-85,-26,204,151,117,14,-43,-78,4,102,180
-136,-97,39,117,-87,-29,204,156,117,9,-43,-82,4,102,185
-136,-102,34,119,-85,-34,209,161,126,9,-48,-82,4,102,185
-136,-102,34,119,-85,-34,209,165,126,9,-48,-87,4,107,190
-141,-102,39,122,-90,-31,209,170,126,9,-53,-87,4,107,190
-141,-102,39,122,-90,-31,219,170,126,9,-53,-97,4,112,190
-141,-107,34,124,-87,-36,224,175,117,9,-63,-97,14,112,190
-141,-107,34,124,-87,-36,229,180,117,4,-73,-97,14,112,195
-146,-112,34,129,-90,-39,234,185,117,0,-73,-102,14,112,195
-156,-122,34,139,-95,-43,239,190,117,0,-78,-107,14,112,195
-156,-122,34,139,-95,-43,239,195,117,0,-68,-112,14,112,200
-156,-122,34,139,-95,-43,239,195,122,-4,-73,-117,14,112,200
-156,-126,29,141,-92,-48,244,200,122,-4,-78,-117,14,117,204
-161,-126,34,143,-97,-46,248,204,122,-9,-82,-122,14,117,204
-161,-131,29,146,-95,-51,253,219,122,-9,-87,-117,14,117,204
-165,-136,29,151,-97,-53,263,224,117,-9,-92,-122,14,122,209
-170,-141,29,156,-100,-56,268,229,117,-19,-92,-122,14,122,209
-175,-146,29,161,-102,-58,273,234,117,-24,-97,-126,14,122,214
-175,-146,29,161,-102,-58,278,229,117,-24,-112,-141,14,122,214
-175,-146,29,161,-102,-58,283,234,117,-29,-117,-146,14,126,214
-175,-156,19,165,-97,-68,287,239,117,-29,-122,-151,14,126,214
-185,-161,24,173,-104,-68,292,244,117,-34,-126,-156,14,126,224
-190,-165,24,178,-107,-70,302,248,107,-43,-122,-161,4,131,224
-195,-170,24,183,-109,-73,307,253,107,-48,-131,-170,4,136,224
-195,-175,19,185,-107,-78,312,258,107,-53,-136,-180,4,141,224
-200,-180,19,190,-109,-80,322,263,97,-58,-146,-190,4,146,234
-204,-195,9,200,-107,-92,326,268,97,-58,-151,-190,19,141,239
-214,-204,9,209,-112,-97,336,278,97,-63,-165,-200,24,141,244
-214,-209,4,212,-109,-102,346,278,97,-73,-170,-204,24,141,244
-219,-214,4,217,-112,-104,351,283,87,-78,-180,-219,24,146,244
-224,-219,4,222,-114,-107,356,287,97,-82,-190,-219,29,151,244
-229,-224,4,226,-117,-109,370,292,97,-87,-190,-224,29,156,248
-239,-239,0,239,-119,-119,380,297,92,-102,-204,-234,29,161,253
-244,-239,4,241,-124,-117,385,302,82,-107,-214,-244,34,165,263
-253,-253,0,253,-126,-126,395,307,78,-117,-224,-263,34,165,258
-258,-263,-4,261,-126,-134,400,312,73,-122,-234,-273,34,170,258
-263,-273,-9,268,-126,-141,414,312,68,-131,-244,-283,39,175,263
-278,-278,0,278,-139,-139,419,317,63,-141,-258,-292,43,180,268
-283,-287,-4,285,-139,-146,429,317,53,-151,-268,-292,43,195,283
-292,-297,-4,295,-143,-151,439,322,48,-161,-278,-302,43,200,287
-302,-302,0,302,-151,-151,444,322,48,-170,-287,-312,43,204,292
-307,-307,0,307,-153,-153,448,322,43,-180,-302,-331,48,209,292
-317,-317,0,317,-158,-158,458,331,43,-200,-326,-356,53,214,287
-326,-326,0,326,-163,-163,468,336,34,-209,-341,-370,58,219,297
-336,-336,0,336,-168,-168,473,336,29,-219,-356,-375,63,229,297
-341,-341,0,341,-170,-170,483,336,24,-229,-366,-385,63,234,302
-356,-351,4,353,-180,-173,488,326,19,-239,-375,-400,63,239,317
-366,-361,4,363,-185,-178,492,326,14,-248,-385,-414,63,244,322
-370,-366,4,368,-187,-180,497,326,4,-258,-395,-419,68,248,326
-380,-370,9,375,-195,-180,502,326,-4,-263,-405,-434,73,253,326
-380,-385,-4,383,-187,-195,507,336,0,-273,-419,-444,73,253,331
-385,-390,-4,387,-190,-197,512,336,-9,-283,-429,-453,73,253,336
-400,-395,4,397,-202,-195,512,326,-14,-292,-439,-463,78,258,336
-405,-400,4,402,-204,-197,512,326,-19,-302,-448,-473,78,263,336
-409,-405,4,407,-207,-200,512,322,-24,-312,-458,-483,97,268,336
-414,-405,9,409,-212,-197,512,317,-29,-312,-468,-483,97,273,341
-419,-409,9,414,-214,-200,512,312,-29,-312,-473,-492,97,273,341
-424,-409,14,417,-219,-197,502,302,-34,-317,-478,-497,102,273,341
-429,-409,19,419,-224,-195,497,283,-39,-326,-483,-502,92,273,331
-429,-409,19,419,-224,-195,492,273,-48,-331,-488,-507,97,273,326
-429,-409,19,419,-224,-195,483,263,-53,-336,-492,-512,102,273,322
-429,-409,19,419,-224,-195,473,253,-58,-336,-492,-512,102,273,312
-429,-400,29,414,-229,-185,463,248,-48,-336,-492,-512,102,273,307
-424,-395,29,409,-226,-183,453,244,-53,-336,-492,-512,102,263,297
-419,-390,29,405,-224,-180,434,239,-58,-336,-492,-507,102,263,287
-409,-385,24,397,-217,-180,419,234,-58,-331,-483,-497,102,258,278
-400,-380,19,390,-209,-180,405,214,-58,-322,-468,-492,112,244,268
-385,-380,4,383,-195,-187,395,209,-58,-312,-453,-478,112,244,258
-370,-366,4,368,-187,-180,370,200,-53,-297,-434,-463,112,234,248
-356,-356,0,356,-178,-178,351,200,-43,-283,-419,-444,102,219,239
-341,-336,4,339,-173,-165,326,195,-39,-268,-414,-429,92,209,219
-326,-322,4,324,-165,-158,312,180,-34,-253,-390,-419,92,200,204
-302,-307,-4,305,-148,-156,287,180,-29,-234,-370,-395,87,180,190
-283,-287,-4,285,-139,-146,273,170,-24,-219,-351,-375,87,165,175
-263,-273,-9,268,-126,-141,253,175,-9,-200,-326,-356,82,156,170
-239,-258,-19,248,-109,-139,229,170,-9,-180,-292,-326,78,141,161
-219,-244,-24,231,-97,-134,209,161,0,-165,-273,-302,73,136,146
-200,-229,-29,214,-85,-129,185,156,4,-146,-239,-278,68,122,136
-180,-204,-24,192,-78,-114,165,141,14,-122,-229,-258,63,112,122
-161,-185,-24,173,-68,-104,146,136,19,-102,-204,-234,58,92,117
-141,-170,-29,156,-56,-100,131,131,24,-87,-180,-209,53,82,97
-122,-156,-34,139,-43,-95,117,122,29,-73,-161,-190,43,73,87
-112,-151,-39,131,-36,-95,112,126,34,-58,-131,-161,48,63,78
-92,-136,-43,114,-24,-90,97,122,39,-39,-112,-131,43,53,68
-82,-126,-43,104,-19,-85,87,117,43,-24,-92,-117,39,43,58
-68,-117,-48,92,-9,-82,73,112,48,-4,-73,-97,34,34,48
-53,-92,-39,73,-7,-65,53,97,53,4,-53,-87,19,19,43
-39,-78,-39,58,0,-58,43,97,58,9,-39,-68,14,9,39
-29,-68,-39,48,4,-53,29,92,63,19,-24,-58,14,4,34
-19,-63,-43,41,12,-53,19,82,63,29,-14,-43,14,0,29
-9,-53,-43,31,17,-48,19,87,63,43,-4,-14,4,4,34
-9,-43,-34,26,12,-39,14,82,63,48,4,-4,4,0,29
0,-39,-39,19,19,-39,9,78,63,53,14,0,0,-4,24
4,-34,-39,14,21,-36,4,73,68,63,24,9,0,-4,24
19,-19,-39,0,29,-29,-9,68,58,63,43,24,-4,-9,14
24,-14,-39,-4,31,-26,-14,63,58,68,43,29,-4,-9,4
24,-9,-34,-7,29,-21,-19,58,58,68,48,34,-9,-14,4
24,-4,-29,-9,26,-17,-24,53,58,68,53,34,-9,-14,4
24,-4,-29,-9,26,-17,-34,48,68,63,53,39,-9,-14,4
29,-4,-34,-12,31,-19,-34,48,68,63,53,43,-9,-14,0
29,-4,-34,-12,31,-19,-34,43,63,68,53,48,-9,-19,0
29,4,-24,-17,26,-9,-39,43,63,68,58,48,-14,-19,0
29,4,-24,-17,26,-9,-29,43,63,78,63,48,-4,-19,0
29,0,-29,-14,29,-14,-29,43,63,78,63,53,-4,-19,0
29,0,-29,-14,29,-14,-29,43,63,78,68,53,-4,-19,0
29,4,-24,-17,26,-9,-29,43,63,78,73,53,-4,-19,0
34,0,-34,-17,34,-17,-29,43,63,78,63,53,-4,-19,0
34,4,-29,-19,31,-12,-34,43,63,78,63,58,-4,-24,-4
34,4,-29,-19,31,-12,-34,39,63,78,63,58,-4,-24,-4
34,4,-29,-19,31,-12,-34,39,63,78,63,58,0,-24,-4
34,4,-29,-19,31,-12,-34,39,63,73,63,48,-9,-24,4
34,4,-29,-19,31,-12,-34,39,63,73,63,48,-9,-24,4
34,9,-24,-21,29,-7,-34,39,63,73,63,48,-9,-24,4
34,9,-24,-21,29,-7,-34,39,63,73,63,48,-14,-24,4
24,4,-19,-14,21,-7,-34,24,53,73,63,58,-4,-24,4
24,4,-19,-14,21,-7,-34,24,53,73,63,58,-4,-24,4
24,4,-19,-14,21,-7,-34,24,53,73,63,63,-4,-24,4
24,4,-19,-14,21,-7,-34,24,53,73,63,63,-4,-24,4
34,4,-29,-19,31,-12,-34,24,63,73,63,53,-4,-24,-4
34,4,-29,-19,31,-12,-34,24,63,73,63,53,-4,-24,-4
34,4,-29,-19,31,-12,-34,24,63,73,63,53,-4,-24,-4
34,9,-24,-21,29,-7,-34,24,63,73,63,53,-4,-24,-4
29,9,-19,-19,24,-4,-34,34,63,73,68,53,-4,-14,4
29,4,-24,-17,26,-9,-34,34,63,73,68,53,-4,-14,4
29,4,-24,-17,26,-9,-29,34,63,73,68,53,-4,-14,4
29,4,-24,-17,26,-9,-29,34,63,73,68,53,-4,-14,4
29,9,-19,-19,24,-4,-29,39,63,82,63,63,-4,-14,4
29,4,-24,-17,26,-9,-29,39,63,82,63,58,-4,-14,4
29,4,-24,-17,26,-9,-29,34,63,82,63,58,0,-19,4
29,4,-24,-17,26,-9,-34,34,63,82,63,63,0,-19,4
39,9,-29,-24,34,-9,-34,34,63,82,73,53,0,-9,9
39,9,-29,-24,34,-9,-34,34,63,87,73,53,-4,-9,9
39,9,-29,-24,34,-9,-34,34,68,87,73,53,-9,-9,9
39,9,-29,-24,34,-9,-29,39,68,82,73,53,-9,-9,9
29,0,-29,-14,29,-14,-29,39,68,73,73,53,-4,-9,9
29,4,-24,-17,26,-9,-29,43,68,73,73,53,-4,-9,9
29,4,-24,-17,26,-9,-29,43,68,73,73,53,-4,-9,14
29,4,-24,-17,26,-9,-29,43,68,73,73,53,-4,-9,14
29,-4,-34,-12,31,-19,-29,43,68,82,63,63,-4,-19,14
29,-4,-34,-12,31,-19,-29,43,68,82,63,58,-4,-14,14
29,-4,-34,-12,31,-19,-29,43,68,82,63,58,-9,-14,14
29,-4,-34,-12,31,-19,-29,43,68,82,63,58,-9,-14,14
29,-4,-34,-12,31,-19,-29,39,68,73,63,48,0,-24,14
29,-4,-34,-12,31,-19,-29,39,68,73,63,48,0,-24,14
29,-4,-34,-12,31,-19,-29,39,68,73,63,48,0,-19,14
29,-4,-34,-12,31,-19,-24,39,68,73,63,53,0,-19,14
19,0,-19,-9,19,-9,-24,43,68,73,63,63,-4,-14,9
19,-9,-29,-4,24,-19,-24,43,68,73,63,58,-4,-14,9
14,-14,-29,0,21,-21,-24,43,68,73,63,58,-4,-14,9
14,-14,-29,0,21,-21,-24,43,68,73,63,58,-4,-14,9
24,-4,-29,-9,26,-17,-24,34,68,73,63,48,-4,-14,9
24,-4,-29,-9,26,-17,-24,34,68,73,63,48,-4,-14,4
24,-4,-29,-9,26,-17,-24,34,68,73,63,48,-4,-14,0
24,-4,-29,-9,26,-17,-24,34,68,73,58,43,-4,-9,0
24,-14,-39,-4,31,-26,-24,34,68,73,58,43,4,-19,9
24,-14,-39,-4,31,-26,-24,34,68,73,53,43,4,-19,9
24,-14,-39,-4,31,-26,-19,34,68,68,53,43,4,-19,9
24,-14,-39,-4,31,-26,-19,39,68,68,53,43,4,-14,9
14,-14,-29,0,21,-21,-19,39,68,78,53,48,-4,-14,9
14,-14,-29,0,21,-21,-19,34,68,78,53,48,-4,-14,4
14,-14,-29,0,21,-21,-19,34,68,78,53,48,-4,-14,4
14,-14,-29,0,21,-21,-19,34,68,78,53,48,0,-14,4
9,-9,-19,0,14,-14,-19,43,68,68,53,39,0,-14,4
9,-9,-19,0,14,-14,-19,43,68,68,53,39,0,-19,4
9,-9,-19,0,14,-14,-19,43,63,68,53,39,-4,-19,4
9,-9,-19,0,14,-14,-19,43,63,68,48,39,-4,-19,4
9,-19,-29,4,19,-24,-19,43,63,63,48,39,0,-19,14
9,-19,-29,4,19,-24,-19,43,63,63,48,39,0,-19,14
9,-19,-29,4,19,-24,-19,43,63,63,48,39,0,-19,14
9,-24,-34,7,21,-29,-19,43,63,63,48,39,0,-19,14
4,-24,-29,9,17,-26,-19,43,63,73,58,43,9,-19,14
4,-24,-29,9,17,-26,-24,43,63,73,53,43,9,-19,14
4,-24,-29,9,17,-26,-24,43,63,73,53,43,9,-19,14
4,-24,-29,9,17,-26,-24,43,63,73,53,43,9,-19,14
4,-24,-29,9,17,-26,-24,34,63,63,43,34,0,-9,4
4,-24,-29,9,17,-26,-24,34,63,63,48,34,4,-9,4
4,-24,-29,9,17,-26,-24,34,63,63,48,34,4,-9,4
4,-24,-29,9,17,-26,-24,34,63,63,48,34,4,-9,4
4,-24,-29,9,17,-26,-24,29,58,63,48,34,4,-19,4
4,-24,-29,9,17,-26,-24,29,58,63,43,34,4,-19,4
4,-24,-29,9,17,-26,-24,29,58,58,43,29,4,-19,4
4,-29,-34,12,19,-31,-24,29,58,58,43,29,4,-19,4
4,-29,-34,12,19,-31,-24,29,58,58,43,29,4,-19,4
4,-29,-34,12,19,-31,-24,29,58,58,43,29,0,-19,0
4,-29,-34,12,19,-31,-19,24,58,58,39,29,0,-19,0
4,-29,-34,12,19,-31,-19,24,58,53,39,24,4,-19,0
14,-29,-43,7,29,-36,-19,24,48,53,39,24,4,-19,-9
14,-29,-43,7,29,-36,-19,24,48,53,39,24,4,-19,-4
14,-29,-43,7,29,-36,-24,24,48,53,39,24,4,-19,-4
14,-29,-43,7,29,-36,-24,24,48,53,39,29,4,-19,-4
4,-29,-34,12,19,-31,-24,24,48,53,39,39,4,-19,4
4,-34,-39,14,21,-36,-24,24,48,53,39,39,9,-19,4
4,-34,-39,14,21,-36,-24,24,43,53,39,39,9,-19,0
4,-34,-39,14,21,-36,-29,24,43,53,39,39,4,-19,0
14,-34,-48,9,31,-41,-29,24,53,53,39,29,4,-19,-9
19,-34,-53,7,36,-43,-29,24,53,53,39,29,4,-19,-9
19,-34,-53,7,36,-43,-29,24,53,53,39,29,4,-19,-9
14,-34,-48,9,31,-41,-29,24,53,53,39,29,4,-19,-9
4,-43,-48,19,26,-46,-24,29,53,63,48,29,4,-19,0
4,-39,-43,17,24,-41,-24,29,53,63,48,29,9,-19,0
4,-39,-43,17,24,-41,-24,29,53,63,48,29,9,-19,0
4,-39,-43,17,24,-41,-24,29,53,63,48,29,9,-19,0
4,-39,-43,17,24,-41,-24,34,53,48,48,29,9,-19,0
4,-39,-43,17,24,-41,-24,34,53,48,43,29,9,-19,0
4,-39,-43,17,24,-41,-29,29,53,48,43,29,9,-19,0
4,-39,-43,17,24,-41,-29,29,53,53,43,29,4,-19,0
14,-39,-53,12,34,-46,-29,29,43,53,34,29,4,-19,0
14,-39,-53,12,34,-46,-29,29,43,53,34,29,4,-19,0
14,-39,-53,12,34,-46,-24,29,43,53,39,29,4,-19,0
14,-39,-53,12,34,-46,-24,29,43,48,39,29,4,-19,0
14,-39,-53,12,34,-46,-24,29,48,58,39,29,4,-9,0
14,-39,-53,12,34,-46,-29,29,48,58,39,29,9,-9,0
14,-39,-53,12,34,-46,-29,29,48,58,39,29,9,-9,0
14,-39,-53,12,34,-46,-29,29,48,58,34,24,9,-9,0
4,-39,-43,17,24,-41,-29,19,48,58,34,24,9,-9,0
4,-39,-43,17,24,-41,-29,19,48,58,34,24,9,-9,0
4,-39,-43,17,24,-41,-29,19,48,58,34,29,9,-9,0
9,-39,-48,14,29,-43,-29,19,48,58,39,29,9,-14,0
9,-39,-48,14,29,-43,-29,19,48,48,39,29,0,-14,0
9,-39,-48,14,29,-43,-29,19,48,48,39,29,0,-14,0
9,-39,-48,14,29,-43,-29,19,53,53,39,29,0,-14,0
9,-39,-48,14,29,-43,-29,19,53,53,43,29,-4,-14,0
9,-34,-43,12,26,-39,-29,19,53,63,43,39,4,-14,9
9,-29,-39,9,24,-34,-29,19,53,63,43,39,4,-9,9
9,-19,-29,4,19,-24,-29,19,53,63,43,39,4,-4,14
9,-14,-24,2,17,-19,-24,19,53,63,43,39,4,-4,14
14,-9,-24,-2,19,-17,-24,34,68,68,53,48,0,-4,14
24,-9,-34,-7,29,-21,-4,43,78,82,68,53,-9,4,29
39,9,-29,-24,34,-9,9,58,87,87,78,58,-9,9,39
48,14,-34,-31,41,-9,19,63,92,92,87,63,-14,9,43
48,19,-29,-34,39,-4,19,68,97,97,87,68,-19,9,48
48,24,-24,-36,36,0,19,73,102,102,87,73,-24,9,53
48,29,-19,-39,34,4,19,78,107,107,87,78,-29,9,58
68,39,-29,-53,48,4,9,92,112,122,92,78,-29,0,58
82,48,-34,-65,58,7,9,97,122,126,97,78,-29,-9,58
82,53,-29,-68,56,12,9,97,131,126,97,82,-24,-19,53
87,58,-29,-73,58,14,9,97,136,126,97,82,-24,-24,53
82,53,-29,-68,56,12,9,102,126,131,107,87,-19,-14,53
82,68,-14,-75,48,26,9,102,131,136,117,92,-19,-19,58
82,68,-14,-75,48,26,4,107,136,136,117,92,-19,-24,58
82,73,-9,-78,46,31,4,107,136,136,117,97,-19,-29,58
102,87,-14,-95,58,36,-4,107,156,141,122,97,-29,-29,48
102,92,-9,-97,56,41,-14,112,156,141,126,107,-29,-29,53
112,92,-19,-102,65,36,-24,112,161,156,131,112,-29,-39,53
112,92,-19,-102,65,36,-34,112,161,156,131,112,-24,-43,48
107,82,-24,-95,65,29,-53,92,151,151,126,117,-24,-48,39
112,87,-24,-100,68,31,-68,87,151,151,126,117,-9,-63,34
117,102,-14,-109,65,43,-82,82,151,156,136,117,-19,-63,29
122,107,-14,-114,68,46,-87,82,151,156,136,117,-19,-63,24
126,112,-14,-119,70,48,-87,78,141,146,136,112,-14,-68,19
126,117,-9,-122,68,53,-92,68,131,146,131,112,-14,-68,14
126,117,-9,-122,68,53,-97,58,126,136,131,117,-14,-68,4
126,112,-14,-119,70,48,-102,48,122,131,131,117,-14,-68,-4
126,102,-24,-114,75,39,-107,43,107,126,122,117,-14,-68,-14
122,102,-19,-112,70,41,-112,34,102,122,122,117,-14,-68,-19
112,102,-9,-107,61,46,-112,24,97,117,122,117,-14,-68,-24
112,102,-9,-107,61,46,-112,24,92,117,122,117,-14,-68,-29
112,97,-14,-104,63,41,-112,19,78,107,117,112,-4,-58,-34
107,92,-14,-100,61,39,-112,9,68,102,107,107,-4,-58,-34
102,87,-14,-95,58,36,-107,4,63,97,102,102,-4,-48,-34
102,82,-19,-92,61,31,-107,4,63,92,97,97,-4,-48,-34
102,68,-34,-85,68,17,-97,4,68,87,82,82,-14,-53,-43
102,63,-39,-82,70,12,-97,4,63,82,78,82,-9,-53,-43
102,48,-53,-75,78,-2,-97,9,63,78,78,78,0,-63,-48
102,29,-73,-65,87,-21,-97,9,63,78,78,73,0,-63,-48
87,34,-53,-61,70,-9,-87,14,63,78,78,82,9,-63,-39
82,34,-48,-58,65,-7,-82,14,63,78,78,82,0,-63,-39
78,39,-39,-58,58,0,-78,14,68,82,78,82,-4,-58,-39
63,48,-14,-56,39,17,-73,14,78,82,82,82,-9,-48,-29
53,53,0,-53,26,26,-68,19,82,97,92,87,-24,-34,-14
39,53,14,-46,12,34,-63,19,82,97,92,87,-29,-24,-9
29,53,24,-41,2,39,-58,19,82,97,92,87,-29,-24,-4
29,43,14,-36,7,29,-53,19,82,97,92,78,-24,-14,-4
24,24,0,-24,12,12,-48,19,63,87,68,58,-14,-14,-4
19,0,-19,-9,19,-9,-43,19,53,78,53,48,-4,-19,-4
14,-29,-43,7,29,-36,-43,19,43,58,43,39,4,-24,-14
9,-53,-63,21,36,-58,-43,9,39,43,34,24,14,-29,-19
4,-53,-58,24,31,-56,-34,9,39,53,29,29,19,-29,-14
4,-58,-63,26,34,-61,-34,9,34,48,29,29,24,-29,-19
0,-58,-58,29,29,-58,-34,9,34,43,29,24,24,-29,-19
0,-58,-58,29,29,-58,-34,9,34,43,29,24,24,-24,-19
-4,-58,-53,31,24,-56,-43,0,34,34,29,24,24,-14,-24
-9,-58,-48,34,19,-53,-39,0,29,34,24,19,24,-14,-24
-9,-63,-53,36,21,-58,-39,-4,29,29,24,19,24,-14,-24
-9,-63,-53,36,21,-58,-39,-4,29,29,19,19,24,-9,-24
-9,-63,-53,36,21,-58,-39,9,29,39,19,14,14,-19,-14
-14,-68,-53,41,19,-61,-34,9,29,39,19,14,14,-19,-9
-14,-68,-53,41,19,-61,-34,9,29,39,19,14,14,-19,-9
-14,-63,-48,39,17,-56,-34,9,34,39,19,19,14,-19,-9
-14,-53,-39,34,12,-46,-34,9,34,29,29,19,14,-9,-14
-14,-58,-43,36,14,-51,-29,9,34,34,29,19,14,-4,-14
-19,-58,-39,39,9,-48,-29,9,34,34,29,19,14,-4,-14
-19,-58,-39,39,9,-48,-29,9,34,34,34,19,9,-4,-14
-14,-68,-53,41,19,-61,-19,9,43,43,24,14,19,-4,-14
-14,-68,-53,41,19,-61,-19,14,43,43,24,14,24,-4,-14
-19,-68,-48,43,14,-58,-14,14,43,43,24,19,24,-4,-9
-19,-68,-48,43,14,-58,-14,14,43,43,24,19,24,-4,-9
-29,-68,-39,48,4,-53,-14,14,34,43,34,19,24,-4,-9
-29,-68,-39,48,4,-53,-14,14,39,43,34,19,19,-4,-9
-29,-68,-39,48,4,-53,-14,14,39,43,34,14,19,-4,-9
-29,-73,-43,51,7,-58,-14,14,39,43,34,14,19,-4,-9
-19,-73,-53,46,17,-63,-19,14,39,43,24,14,19,0,0
-19,-73,-53,46,17,-63,-19,14,39,48,24,14,19,0,0
-24,-73,-48,48,12,-61,-19,14,39,48,24,14,19,0,0
-24,-73,-48,48,12,-61,-19,19,43,48,24,14,19,0,0
-19,-73,-53,46,17,-63,-9,29,53,58,34,24,19,0,0
-19,-73,-53,46,17,-63,-14,19,53,48,34,19,19,-4,-4
-9,-73,-63,41,26,-68,-24,29,53,48,34,19,19,-14,-14
9,-68,-78,29,43,-73,-24,58,87,78,48,29,19,-14,-14
19,-58,-78,19,48,-68,-9,117,141,126,73,34,4,-19,4
29,-43,-73,7,51,-58,-4,204,214,175,107,48,-9,-24,24
53,-43,-97,-4,75,-70,0,278,268,224,131,53,-19,-34,34
68,-48,-117,-9,92,-82,19,336,331,273,161,53,-14,-48,58
102,-14,-117,-43,109,-65,53,385,439,356,219,78,-43,-48,117
122,29,-92,-75,107,-31,87,463,580,507,326,141,-73,-53,185
175,87,-87,-131,131,0,107,546,717,683,478,234,-107,-82,209
253,141,-112,-197,183,14,97,585,790,854,644,366,-146,-126,175
341,224,-117,-283,229,53,34,585,849,1010,834,502,-190,-170,131
419,307,-112,-363,265,97,-24,585,893,1156,1005,644,-239,-204,73
497,370,-126,-434,312,122,-73,619,922,1278,1166,761,-292,-258,4
585,478,-107,-531,346,185,-170,639,966,1424,1332,897,-331,-312,-73
683,639,-43,-661,363,297,-317,570,1024,1586,1517,1063,-380,-351,-141
785,824,39,-805,373,431,-458,419,1029,1717,1698,1239,-444,-370,-214
863,956,92,-910,385,524,-605,229,893,1703,1766,1351,-483,-400,-322
932,1024,92,-978,419,558,-732,4,590,1483,1673,1361,-502,-429,-463
1005,1034,29,-1019,488,531,-863,-283,170,1093,1434,1293,-492,-468,-653
1132,961,-170,-1046,651,395,-1088,-580,-326,634,1132,1171,-434,-590,-936
1332,844,-488,-1088,910,178,-1395,-829,-810,219,863,1073,-351,-790,-1327
1546,736,-810,-1141,1178,-36,-1673,-1112,-1298,-190,619,1015,-273,-990,-1698
1722,649,-1073,-1185,1398,-212,-1917,-1493,-1839,-649,346,922,-190,-1151,-2015
1839,527,-1312,-1183,1576,-392,-2122,-1912,-2391,-1156,19,795,-87,-1283,-2298
1825,390,-1434,-1107,1629,-522,-2235,-2327,-2849,-1629,-341,619,39,-1351,-2488
1659,326,-1332,-993,1495,-502,-2264,-2801,-3196,-2025,-668,448,131,-1298,-2498
1332,395,-936,-863,1134,-270,-2254,-3328,-3416,-2293,-888,356,204,-1146,-2381
1015,488,-527,-751,771,-19,-2166,-3625,-3425,-2386,-990,297,234,-971,-2200
805,502,-302,-653,553,100,-2005,-3518,-3235,-2318,-1024,239,224,-844,-1986
644,473,-170,-558,407,151,-1790,-3162,-2908,-2127,-966,209,190,-702,-1737
429,424,-4,-427,217,209,-1532,-2737,-2508,-1859,-844,239,175,-551,-1459
229,268,39,-248,95,153,-1249,-2298,-2083,-1566,-697,248,195,-434,-1215
73,122,48,-97,12,85,-990,-1912,-1703,-1273,-580,229,234,-346,-1015
-53,82,136,-14,-95,109,-761,-1576,-1351,-1005,-444,224,214,-244,-795
-141,82,224,29,-183,153,-566,-1254,-1034,-751,-322,204,170,-136,-595
-175,43,219,65,-197,131,-390,-980,-780,-575,-273,146,131,-78,-419
-209,-9,200,109,-204,95,-253,-766,-600,-463,-258,39,117,-19,-297
-248,-24,224,136,-236,100,-151,-585,-453,-370,-244,-39,92,43,-180
-244,-14,229,129,-236,107,-87,-453,-336,-287,-204,-68,63,68,-102
-224,9,234,107,-229,122,-53,-346,-244,-219,-165,-63,29,82,-39
-195,0,195,97,-195,97,0,-244,-156,-161,-146,-63,24,78,-9
-175,-48,126,112,-151,39,43,-151,-92,-102,-122,-63,24,87,19
-161,-78,82,119,-122,2,73,-87,-43,-58,-102,-48,24,87,39
-131,-87,43,109,-87,-21,87,-58,-14,-39,-73,-24,19,82,43
-117,-92,24,104,-70,-34,87,-53,-14,-24,-53,-29,19,73,48
-112,-102,9,107,-61,-46,78,-53,-14,-34,-53,-29,19,68,53
-112,-92,19,102,-65,-36,63,-73,-19,-39,-53,-39,9,63,53
-117,-78,39,97,-78,-19,63,-63,-19,-48,-63,-43,9,43,48
-117,-78,39,97,-78,-19,73,-48,-4,-48,-68,-48,19,48,53
-126,-78,48,102,-87,-14,87,-34,0,-39,-68,-48,29,68,68
-126,-82,43,104,-85,-19,87,-24,9,-29,-68,-53,29,68,73
-117,-92,24,104,-70,-34,92,-14,19,-14,-53,-53,29,68,68
-117,-102,14,109,-65,-43,102,0,34,0,-48,-43,29,68,73
-107,-102,4,104,-56,-48,102,0,34,-9,-48,-48,19,68,73
-107,-102,4,104,-56,-48,102,0,34,-4,-48,-48,19,68,73
-107,-102,4,104,-56,-48,107,4,34,-4,-48,-53,19,68,82
-107,-102,4,104,-56,-48,107,4,39,-9,-48,-53,19,68,82
-117,-102,14,109,-65,-43,107,9,29,-9,-48,-53,19,68,82
-117,-102,14,109,-65,-43,107,14,39,-9,-48,-58,19,68,87
-122,-102,19,112,-70,-41,107,19,39,-9,-48,-58,19,73,87
-122,-107,14,114,-68,-46,117,24,43,-4,-48,-58,19,73,92
-112,-97,14,104,-63,-41,117,34,48,0,-48,-58,19,63,92
