I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
9,-29,-39,9,24,-34,-14,24,68,87,53,29,9,-19,-4
9,-29,-39,9,24,-34,-14,24,68,82,53,29,9,-19,-4
9,-29,-39,9,24,-34,-14,24,68,82,53,29,9,-24,-9
9,-29,-39,9,24,-34,-24,24,68,82,63,29,9,-24,-9
9,-29,-39,9,24,-34,-24,24,68,82,63,29,9,-24,-9
9,-29,-39,9,24,-34,-19,24,68,82,63,29,9,-24,-9
9,-29,-39,9,24,-34,-19,24,68,82,63,29,9,-24,-9
19,-24,-43,2,31,-34,-29,24,78,92,73,29,9,-24,0
19,-19,-39,0,29,-29,-29,24,78,92,73,29,9,-19,0
14,-14,-29,0,21,-21,-29,24,78,92,73,29,9,-19,0
14,-9,-24,-2,19,-17,-24,24,78,92,73,29,9,-19,4
4,-9,-14,2,9,-12,-34,14,78,92,73,39,9,-19,-4
4,-9,-14,2,9,-12,-34,14,78,92,73,39,9,-19,-4
4,-9,-14,2,9,-12,-29,14,78,87,73,39,4,-19,-4
4,-9,-14,2,9,-12,-29,14,73,87,68,39,4,-19,-4
14,-4,-19,-4,17,-12,-29,14,82,92,78,43,-4,-9,4
14,0,-14,-7,14,-7,-29,14,82,97,78,43,-4,-4,9
9,0,-9,-4,9,-4,-24,14,82,102,78,43,-4,4,9
9,4,-4,-7,7,0,-24,14,82,107,78,43,-4,9,4
14,19,4,-17,4,12,-24,14,92,117,87,48,-14,19,14
14,24,9,-19,2,17,-24,14,92,117,82,53,-14,14,14
14,29,14,-21,0,21,-24,9,87,117,82,58,-14,14,14
14,29,14,-21,0,21,-24,4,87,117,82,58,-9,14,14
14,29,14,-21,0,21,-14,9,87,117,87,58,-9,24,24
14,29,14,-21,0,21,-19,9,87,117,87,63,-14,19,19
14,34,19,-24,-2,26,-29,14,87,117,87,63,-14,14,19
14,39,24,-26,-4,31,-29,14,87,117,87,63,-9,14,19
9,39,29,-24,-9,34,-19,0,78,107,78,53,0,24,19
4,34,29,-19,-12,31,-19,0,78,102,78,53,-4,29,19
0,24,24,-12,-12,24,-19,0,82,102,78,53,-4,29,19
-4,19,24,-7,-14,21,-9,9,87,112,78,53,-4,29,24
-9,19,29,-4,-19,24,14,34,122,141,107,63,-19,39,58
0,34,34,-17,-17,34,24,53,161,185,136,87,-24,63,82
0,53,53,-26,-26,53,24,92,229,239,185,112,-48,78,117
9,92,82,-51,-36,87,14,131,307,341,273,156,-68,82,151
14,141,126,-78,-56,134,9,170,405,468,370,229,-97,92,190
34,200,165,-117,-65,183,0,214,527,605,497,312,-126,102,229
82,263,180,-173,-48,222,-19,283,668,766,644,414,-151,92,253
141,302,161,-222,-9,231,-43,361,805,941,780,507,-180,78,268
190,351,161,-270,14,256,-63,439,936,1083,907,585,-200,58,273
244,395,151,-319,46,273,-87,522,1068,1234,1049,683,-224,48,297
283,473,190,-378,46,331,-122,585,1200,1390,1195,780,-258,39,322
341,580,239,-461,51,409,-170,624,1317,1561,1361,917,-292,29,346
434,702,268,-568,82,485,-229,697,1483,1781,1566,1073,-341,0,361
536,814,278,-675,129,546,-287,805,1678,2020,1776,1224,-380,-34,385
629,922,292,-775,168,607,-356,888,1810,2186,1927,1346,-419,-73,356
727,1039,312,-883,207,675,-439,912,1883,2308,2069,1478,-458,-136,292
839,1180,341,-1010,248,761,-566,888,1927,2454,2235,1634,-502,-209,200
936,1405,468,-1171,234,936,-722,790,1956,2654,2479,1839,-551,-292,92
1015,1659,644,-1337,185,1151,-893,649,1991,2903,2776,2108,-610,-375,-29
1068,1869,800,-1468,134,1334,-1039,517,2020,3137,3045,2357,-653,-458,-165
1088,1966,878,-1527,104,1422,-1112,419,1991,3259,3206,2498,-663,-527,-312
1098,1986,888,-1542,104,1437,-1146,356,1952,3323,3294,2576,-653,-600,-444
1093,1966,873,-1529,109,1420,-1161,322,1942,3406,3396,2654,-624,-663,-531
1054,1898,844,-1476,104,1371,-1146,307,1961,3435,3435,2688,-600,-692,-585
995,1795,800,-1395,97,1298,-1107,307,1942,3303,3328,2640,-551,-722,-653
1000,1620,619,-1310,190,1119,-1073,351,1834,2991,3045,2483,-488,-805,-766
1010,1390,380,-1200,314,885,-1015,370,1625,2562,2664,2244,-409,-893,-883
946,1180,234,-1063,356,707,-927,322,1337,2088,2269,2000,-331,-902,-922
863,976,112,-919,375,544,-814,278,1044,1634,1893,1766,-263,-858,-888
766,775,9,-771,378,392,-702,214,736,1224,1551,1517,-204,-810,-849
624,541,-82,-583,353,229,-570,82,375,810,1166,1210,-112,-732,-819
419,278,-141,-348,280,68,-409,-82,-53,326,678,775,-14,-605,-736
204,29,-175,-117,190,-73,-209,-185,-390,-112,185,322,53,-439,-595
39,-131,-170,46,104,-151,-48,-229,-546,-380,-170,-9,73,-292,-448
-29,-219,-190,124,80,-204,24,-224,-570,-488,-346,-180,87,-219,-361
-34,-258,-224,146,95,-241,48,-161,-483,-463,-385,-258,107,-175,-287
-34,-248,-214,141,90,-231,43,-117,-380,-395,-356,-268,87,-151,-229
-29,-224,-195,126,82,-209,39,-97,-322,-346,-317,-239,73,-122,-185
-29,-219,-190,124,80,-204,39,-73,-283,-297,-278,-214,73,-92,-151
-29,-200,-170,114,70,-185,48,-39,-224,-248,-244,-200,58,-73,-117
-29,-175,-146,102,58,-161,53,-29,-190,-224,-214,-175,53,-58,-82
-34,-156,-122,95,43,-139,53,-29,-165,-195,-190,-156,53,-43,-68
-29,-146,-117,87,43,-131,53,-9,-136,-161,-165,-141,53,-19,-48
-34,-117,-82,75,24,-100,48,-4,-117,-146,-146,-131,43,0,-29
-34,-107,-73,70,19,-90,48,0,-97,-141,-146,-126,39,9,-14
-39,-107,-68,73,14,-87,53,0,-87,-122,-141,-122,39,14,-4
-48,-102,-53,75,2,-78,58,4,-78,-112,-141,-122,29,29,0
-43,-97,-53,70,4,-75,63,4,-68,-107,-131,-122,29,29,9
-43,-97,-53,70,4,-75,63,4,-58,-97,-126,-117,29,29,14
-43,-97,-53,70,4,-75,63,19,-58,-92,-122,-117,24,34,29
-43,-92,-48,68,2,-70,63,14,-43,-87,-107,-112,24,43,48
-43,-87,-43,65,0,-65,68,14,-34,-82,-107,-102,24,43,48
-43,-82,-39,63,-2,-61,68,14,-34,-82,-102,-97,24,48,48
-43,-82,-39,63,-2,-61,68,14,-34,-82,-102,-92,24,48,53
-48,-82,-34,65,-7,-58,68,19,-24,-73,-92,-92,14,58,63
-48,-78,-29,63,-9,-53,63,19,-24,-68,-92,-92,14,58,58
-53,-73,-19,63,-17,-46,63,14,-24,-68,-92,-92,14,58,58
-53,-73,-19,63,-17,-46,58,14,-24,-63,-87,-92,14,58,58
-43,-68,-24,56,-9,-46,63,4,-29,-58,-87,-78,4,58,63
-43,-63,-19,53,-12,-41,63,4,-29,-58,-87,-78,4,58,63
-43,-58,-14,51,-14,-36,58,4,-29,-63,-87,-78,4,53,58
-43,-48,-4,46,-19,-26,58,4,-29,-63,-87,-78,4,53,58
-48,-53,-4,51,-21,-29,58,14,-14,-53,-78,-78,4,68,63
-53,-53,0,53,-26,-26,63,14,-14,-53,-78,-78,4,73,68
-58,-53,4,56,-31,-24,68,14,-14,-53,-78,-78,4,78,73
-68,-53,14,61,-41,-19,73,14,-14,-53,-78,-82,4,82,78
-68,-63,4,65,-36,-29,78,19,-14,-63,-82,-78,4,82,87
-68,-58,9,63,-39,-24,82,19,-14,-63,-82,-82,4,82,87
-68,-58,9,63,-39,-24,87,19,-19,-63,-78,-82,4,87,87
-68,-53,14,61,-41,-19,92,14,-19,-63,-78,-78,4,87,87
-82,-53,29,68,-56,-12,102,4,-14,-63,-82,-82,4,87,87
-82,-58,24,70,-53,-17,102,4,-14,-63,-82,-87,4,87,87
-87,-68,19,78,-53,-24,102,9,-14,-68,-82,-87,4,87,92
-87,-73,14,80,-51,-29,102,9,-14,-68,-82,-92,9,87,92
-82,-63,19,73,-51,-21,87,9,-14,-58,-82,-82,9,73,92
-78,-63,14,70,-46,-24,82,9,-14,-58,-82,-82,9,73,87
-73,-63,9,68,-41,-26,78,14,-14,-58,-87,-92,9,68,82
-63,-63,0,63,-31,-31,73,19,-14,-63,-87,-92,9,63,78
-53,-63,-9,58,-21,-36,58,19,-4,-63,-87,-87,14,53,63
-53,-63,-9,58,-21,-36,53,19,-9,-68,-87,-87,14,48,58
-53,-63,-9,58,-21,-36,48,19,-9,-68,-87,-87,14,43,53
-58,-63,-4,61,-26,-34,43,24,-9,-68,-87,-87,14,43,58
-68,-63,4,65,-36,-29,29,14,-19,-78,-92,-97,14,29,43
-68,-63,4,65,-36,-29,19,14,-24,-78,-92,-102,14,24,39
-68,-63,4,65,-36,-29,9,9,-29,-78,-97,-102,14,19,34
-68,-63,4,65,-36,-29,0,4,-34,-78,-97,-102,14,19,29
-58,-73,-14,65,-21,-43,14,14,-34,-78,-102,-102,24,9,34
-58,-73,-14,65,-21,-43,14,14,-29,-82,-107,-102,24,9,34
-58,-73,-14,65,-21,-43,19,19,-29,-82,-107,-107,24,9,34
-58,-73,-14,65,-21,-43,19,19,-29,-78,-107,-107,24,9,39
-48,-63,-14,56,-17,-39,9,19,-29,-87,-107,-107,14,9,29
-48,-73,-24,61,-12,-48,9,24,-29,-92,-107,-107,14,9,29
-48,-73,-24,61,-12,-48,9,24,-34,-92,-107,-107,14,4,34
-48,-73,-24,61,-12,-48,9,24,-34,-97,-112,-112,14,0,34
-48,-78,-29,63,-9,-53,14,29,-34,-87,-112,-112,14,4,34
-48,-73,-24,61,-12,-48,14,29,-34,-87,-117,-117,14,4,34
-48,-73,-24,61,-12,-48,14,29,-34,-87,-117,-122,14,9,39
-48,-73,-24,61,-12,-48,19,34,-34,-97,-122,-126,14,9,39
-48,-63,-14,56,-17,-39,24,34,-24,-87,-112,-117,14,14,53
-48,-63,-14,56,-17,-39,29,34,-24,-92,-112,-117,14,19,53
-48,-63,-14,56,-17,-39,34,34,-29,-92,-122,-117,9,24,53
-53,-68,-14,61,-19,-41,48,39,-29,-97,-126,-122,9,29,53
-43,-68,-24,56,-9,-46,48,48,-29,-92,-122,-112,19,43,58
-43,-78,-34,61,-4,-56,48,53,-29,-97,-126,-122,19,43,63
-43,-87,-43,65,0,-65,53,53,-34,-107,-131,-126,19,43,68
-43,-87,-43,65,0,-65,53,53,-39,-112,-146,-131,19,43,73
-48,-87,-39,68,-4,-63,53,53,-48,-117,-156,-136,19,53,63
-48,-87,-39,68,-4,-63,53,53,-53,-122,-161,-141,19,53,63
-48,-87,-39,68,-4,-63,58,53,-53,-131,-170,-141,19,53,63
-48,-92,-43,70,-2,-68,63,58,-58,-141,-175,-146,19,53,68
-58,-82,-24,70,-17,-53,73,53,-58,-161,-170,-156,14,53,78
-58,-87,-29,73,-14,-58,73,58,-63,-170,-185,-161,14,53,78
-63,-92,-29,78,-17,-61,73,58,-68,-170,-190,-165,14,53,78
-68,-97,-29,82,-19,-63,73,53,-78,-180,-200,-175,14,58,78
-68,-92,-24,80,-21,-58,78,48,-92,-190,-219,-185,24,58,68
-73,-92,-19,82,-26,-56,78,43,-102,-204,-234,-190,24,58,73
-78,-97,-19,87,-29,-58,78,43,-112,-214,-244,-200,24,58,73
-78,-102,-24,90,-26,-63,82,39,-126,-224,-248,-204,29,58,68
-82,-97,-14,90,-34,-56,92,34,-146,-244,-268,-219,29,68,68
-82,-107,-24,95,-29,-65,97,24,-161,-263,-283,-224,29,68,63
-87,-112,-24,100,-31,-68,97,19,-175,-283,-302,-234,34,73,63
-102,-122,-19,112,-41,-70,102,14,-185,-307,-317,-253,34,73,58
-107,-117,-9,112,-48,-63,112,19,-195,-326,-322,-258,39,87,63
-117,-117,0,117,-58,-58,117,9,-209,-356,-341,-273,43,87,63
-122,-131,-9,126,-56,-70,122,4,-229,-375,-361,-287,39,87,63
-126,-141,-14,134,-56,-78,131,4,-248,-395,-380,-302,34,87,63
-136,-141,-4,139,-65,-73,136,9,-258,-409,-400,-312,34,102,73
-136,-146,-9,141,-63,-78,136,-4,-278,-434,-419,-317,39,102,73
-141,-165,-24,153,-58,-95,141,-19,-312,-458,-444,-331,39,102,68
-146,-170,-24,158,-61,-97,151,-34,-336,-492,-473,-346,43,107,58
-156,-190,-34,173,-61,-112,161,-39,-356,-531,-502,-375,58,117,53
-165,-190,-24,178,-70,-107,165,-53,-390,-561,-527,-390,63,122,53
-180,-204,-24,192,-78,-114,170,-73,-429,-595,-561,-419,68,122,53
-185,-214,-29,200,-78,-122,170,-92,-468,-639,-595,-444,73,122,53
-204,-239,-34,222,-85,-136,185,-107,-502,-673,-629,-463,68,117,39
-214,-258,-43,236,-85,-151,195,-131,-536,-717,-668,-492,73,117,34
-224,-268,-43,246,-90,-156,200,-156,-570,-766,-707,-522,82,122,24
-234,-278,-43,256,-95,-161,204,-185,-614,-805,-756,-546,97,126,14
-244,-307,-63,275,-90,-185,209,-204,-653,-844,-790,-561,112,117,4
-263,-326,-63,295,-100,-195,214,-224,-688,-893,-819,-590,117,122,-9
-268,-341,-73,305,-97,-207,214,-239,-727,-936,-863,-614,131,117,-14
-278,-366,-87,322,-95,-226,219,-253,-766,-976,-897,-639,136,107,-29
-278,-375,-97,326,-90,-236,209,-283,-800,-1000,-927,-658,141,92,-48
-287,-390,-102,339,-92,-246,209,-307,-839,-1044,-961,-683,151,92,-58
-297,-405,-107,351,-95,-256,204,-326,-868,-1088,-995,-707,165,87,-78
-307,-419,-112,363,-97,-265,200,-361,-902,-1137,-1029,-732,175,82,-87
-302,-424,-122,363,-90,-273,195,-375,-917,-1161,-1058,-746,180,78,-107
-312,-439,-126,375,-92,-283,185,-390,-946,-1195,-1078,-766,185,78,-117
-312,-453,-141,383,-85,-297,185,-405,-971,-1215,-1093,-780,195,73,-117
-317,-463,-146,390,-85,-305,175,-414,-985,-1234,-1112,-790,195,68,-122
-317,-478,-161,397,-78,-319,170,-414,-1000,-1254,-1127,-805,200,53,-126
-312,-488,-175,400,-68,-331,170,-419,-1010,-1273,-1146,-814,204,53,-131
-307,-497,-190,402,-58,-344,170,-429,-1024,-1278,-1156,-819,214,53,-131
-302,-507,-204,405,-48,-356,175,-434,-1024,-1283,-1156,-834,214,53,-136
-312,-507,-195,409,-58,-351,175,-429,-1019,-1278,-1156,-824,214,58,-126
-292,-507,-214,400,-39,-361,175,-429,-1019,-1259,-1141,-814,214,53,-126
-287,-507,-219,397,-34,-363,175,-409,-995,-1249,-1132,-810,209,48,-122
-278,-497,-219,387,-29,-358,175,-395,-976,-1234,-1117,-795,200,48,-122
-253,-478,-224,366,-14,-351,175,-385,-956,-1205,-1088,-775,200,53,-122
-244,-473,-229,358,-7,-351,170,-375,-927,-1176,-1068,-766,195,48,-117
-234,-463,-229,348,-2,-346,165,-370,-897,-1146,-1039,-741,190,48,-112
-224,-448,-224,336,0,-336,161,-356,-863,-1107,-1005,-732,180,43,-112
-209,-424,-214,317,2,-319,146,-322,-819,-1058,-966,-697,175,39,-97
-190,-409,-219,300,14,-314,141,-302,-780,-1015,-927,-673,165,34,-87
-175,-395,-219,285,21,-307,136,-283,-732,-966,-878,-639,161,34,-82
-161,-380,-219,270,29,-300,126,-263,-688,-917,-829,-610,151,29,-73
-156,-356,-200,256,21,-278,126,-244,-639,-854,-780,-566,136,34,-53
-141,-331,-190,236,24,-261,117,-229,-595,-805,-736,-531,126,29,-48
-126,-302,-175,214,24,-239,107,-204,-541,-736,-683,-502,117,24,-43
-112,-278,-165,195,26,-222,97,-175,-492,-683,-629,-463,107,19,-39
-97,-258,-161,178,31,-209,97,-156,-444,-619,-580,-419,92,14,-19
-87,-239,-151,163,31,-195,87,-136,-400,-561,-527,-385,82,14,-19
-73,-214,-141,143,34,-178,78,-117,-351,-507,-478,-351,73,19,-19
-63,-195,-131,129,34,-163,63,-97,-307,-453,-429,-322,68,14,-19
-53,-165,-112,109,29,-139,63,-92,-273,-405,-385,-278,48,19,-4
-39,-141,-102,90,31,-122,53,-73,-229,-361,-336,-248,39,14,4
-29,-117,-87,73,29,-102,43,-58,-195,-307,-297,-219,29,9,4
-14,-87,-73,51,29,-80,34,-43,-156,-268,-253,-180,29,4,4
-14,-87,-73,51,29,-80,29,-39,-131,-234,-229,-161,24,14,14
-4,-73,-68,39,31,-70,24,-24,-97,-190,-190,-136,24,9,19
0,-58,-58,29,29,-58,24,-19,-73,-151,-156,-117,19,4,19
4,-43,-48,19,26,-46,19,-4,-48,-122,-122,-97,14,0,19
9,-43,-53,17,31,-48,24,4,-24,-87,-102,-82,0,0,29
14,-34,-48,9,31,-41,19,14,0,-63,-82,-68,-4,0,29
14,-24,-39,4,26,-31,19,19,14,-43,-58,-53,-9,4,34
14,-19,-34,2,24,-26,19,24,34,-29,-39,-43,-9,4,34
9,-24,-34,7,21,-29,29,29,43,-9,-34,-34,-9,9,39
19,-14,-34,-2,26,-24,29,34,48,4,-9,-24,-9,14,43
14,-4,-19,-4,17,-12,19,39,58,24,4,-9,-9,19,48
9,0,-9,-4,9,-4,19,39,73,39,19,0,-9,24,53
0,-4,-4,2,2,-4,29,43,63,48,24,4,-24,24,53
0,-4,-4,2,2,-4,34,48,73,58,34,9,-29,19,53
4,-4,-9,0,7,-7,34,48,82,63,48,14,-29,19,53
4,4,0,-4,2,2,39,48,92,63,58,19,-29,19,53
-9,4,14,2,-12,9,53,48,82,63,58,19,-29,24,43
-14,0,14,7,-14,7,58,43,82,73,53,14,-34,24,48
-19,-4,14,12,-17,4,58,43,87,73,53,19,-34,24,48
-24,-9,14,17,-19,2,63,39,87,73,53,19,-39,29,48
-24,-14,9,19,-17,-2,53,29,87,63,48,14,-29,29,39
-24,-14,9,19,-17,-2,53,24,87,73,58,14,-29,24,34
-24,-9,14,17,-19,2,53,19,82,78,63,19,-29,19,29
-24,-9,14,17,-19,2,53,14,82,82,73,24,-34,14,24
-24,-19,4,21,-14,-7,39,4,82,78,63,19,-24,0,24
-24,-24,0,24,-12,-12,29,4,82,82,63,19,-24,0,19
-24,-24,0,24,-12,-12,19,9,78,87,68,19,-24,-4,19
-19,-29,-9,24,-4,-19,9,9,73,87,68,24,-24,-9,14
-9,-29,-19,19,4,-24,-4,19,82,87,68,34,-14,-14,9
-4,-29,-24,17,9,-26,-9,19,82,92,73,34,-14,-19,4
-4,-19,-14,12,4,-17,-14,19,87,92,73,39,-14,-19,0
-4,-19,-14,12,4,-17,-19,24,87,87,73,39,-14,-24,0
-4,-14,-9,9,2,-12,-29,19,78,97,73,39,-19,-24,-4
-4,-9,-4,7,0,-7,-29,19,87,97,73,39,-19,-19,-4
-9,-4,4,7,-7,0,-29,24,87,97,73,43,-19,-19,0
-9,0,9,4,-9,4,-29,24,82,97,73,43,-19,-19,0
0,9,9,-4,-4,9,-34,14,92,92,78,43,-29,-19,0
0,9,9,-4,-4,9,-29,14,92,97,82,43,-29,-19,0
0,9,9,-4,-4,9,-29,14,97,97,82,43,-29,-19,0
0,14,14,-7,-7,14,-29,14,97,102,87,43,-29,-19,0
14,19,4,-17,4,12,-34,24,97,97,78,48,-24,-19,4
14,19,4,-17,4,12,-29,29,97,97,78,48,-24,-24,9
14,19,4,-17,4,12,-29,29,97,97,78,48,-24,-29,9
14,24,9,-19,2,17,-29,29,97,97,78,48,-24,-34,9
14,29,14,-21,0,21,-39,29,97,102,78,43,-24,-24,9
14,29,14,-21,0,21,-39,34,97,102,78,43,-24,-24,9
14,29,14,-21,0,21,-34,34,97,102,78,43,-24,-24,9
14,29,14,-21,0,21,-34,34,97,102,78,43,-24,-24,9
24,34,9,-29,7,21,-24,39,97,92,87,53,-34,-9,14
24,39,14,-31,4,26,-24,39,97,92,87,53,-34,-4,19
24,39,14,-31,4,26,-24,39,97,97,78,48,-34,0,24
24,39,14,-31,4,26,-24,34,97,102,68,43,-34,4,29
14,39,24,-26,-4,31,-19,43,107,92,73,48,-34,14,39
14,43,29,-29,-7,36,-19,43,107,92,78,43,-34,14,39
14,48,34,-31,-9,41,-14,43,102,92,82,43,-34,14,39
14,53,39,-34,-12,46,-9,39,92,97,82,48,-34,19,43
24,53,29,-39,-2,41,-4,43,97,97,82,53,-34,9,53
24,53,29,-39,-2,41,0,43,97,97,82,53,-29,9,43
24,53,29,-39,-2,41,0,43,97,97,78,48,-29,14,43
24,43,19,-34,2,31,0,43,97,97,73,48,-29,14,39
24,43,19,-34,2,31,0,53,102,92,82,39,-39,24,48
19,43,24,-31,-2,34,0,48,97,87,78,39,-39,24,48
19,48,29,-34,-4,39,-4,39,92,82,73,34,-39,14,48
19,48,29,-34,-4,39,-4,34,87,78,73,34,-34,14,43
29,58,29,-43,0,43,4,43,87,78,63,34,-34,14,39
29,58,29,-43,0,43,4,43,87,73,63,34,-34,9,39
29,48,19,-39,4,34,0,34,82,73,58,24,-34,9,34
24,43,19,-34,2,31,0,34,78,68,48,24,-29,9,29
19,34,14,-26,2,24,14,39,82,63,53,19,-24,19,48
14,34,19,-24,-2,26,19,43,78,68,48,19,-34,14,48
14,43,29,-29,-7,36,19,53,78,68,48,29,-34,14,53
19,29,9,-24,4,19,19,48,78,68,58,29,-29,19,58
9,24,14,-17,-2,19,24,48,78,58,48,19,-29,19,48
9,19,9,-14,0,14,29,48,78,58,48,19,-29,19,48
9,14,4,-12,2,9,34,48,78,58,48,19,-29,19,48
9,9,0,-9,4,4,39,48,78,58,48,19,-29,19,48
4,-4,-9,0,7,-7,43,34,73,43,34,14,-34,19,48
-4,-4,0,4,-2,-2,39,34,68,39,29,9,-34,24,48
-19,-4,14,12,-17,4,43,29,63,34,24,4,-29,24,48
-24,-4,19,14,-21,7,48,29,53,34,19,0,-29,24,48
-34,-9,24,21,-29,7,39,9,43,34,19,-4,-19,24,43
-34,-19,14,26,-24,-2,39,4,39,29,9,-4,-19,14,34
-34,-24,9,29,-21,-7,39,0,34,24,9,-9,-19,14,24
-29,-24,4,26,-17,-9,34,-4,19,14,9,-14,-19,14,14
-39,-34,4,36,-21,-14,19,-14,14,14,9,-19,-24,9,9
-39,-34,4,36,-21,-14,24,-24,14,9,0,-19,-9,4,4
-43,-39,4,41,-24,-17,19,-24,9,9,0,-19,0,-9,4
-48,-39,9,43,-29,-14,14,-24,9,9,0,-19,4,-14,0
-43,-29,14,36,-29,-7,4,-29,14,19,0,-9,4,-19,-9
-39,-14,24,26,-31,4,-4,-29,14,19,0,-9,4,-19,-4
-34,-14,19,24,-26,2,-9,-24,19,19,0,-9,0,-19,-4
-29,-9,19,19,-24,4,-19,-24,24,19,4,-4,0,-14,-4
-29,-9,19,19,-24,4,-29,-24,14,14,9,-14,4,-14,-9
-29,-9,19,19,-24,4,-24,-24,14,14,9,-14,4,-19,-9
-29,-9,19,19,-24,4,-19,-24,14,14,14,-14,4,-24,-4
-24,-14,9,19,-17,-2,-19,-24,14,19,19,-14,4,-24,-4
-24,-19,4,21,-14,-7,-24,-29,9,29,9,-4,4,-14,-4
-19,-19,0,19,-9,-9,-24,-24,9,24,9,-4,4,-24,-9
-14,-19,-4,17,-4,-12,-24,-14,19,19,14,4,4,-29,-14
-14,-24,-9,19,-2,-17,-29,-14,19,14,14,4,4,-29,-19
-24,-24,0,24,-12,-12,-29,-19,9,14,4,-4,14,-29,-19
-24,-24,0,24,-12,-12,-29,-19,14,14,9,-4,14,-29,-19
-19,-24,-4,21,-7,-14,-24,-19,14,19,9,-9,9,-29,-24
-19,-29,-9,24,-4,-19,-24,-19,14,19,9,-14,9,-29,-24
-14,-29,-14,21,0,-21,-14,-14,19,19,9,-9,0,-24,-19
-14,-24,-9,19,-2,-17,-14,-14,19,19,14,-4,0,-24,-19
-14,-24,-9,19,-2,-17,-14,-9,19,14,14,-4,0,-24,-14
-14,-19,-4,17,-4,-12,-24,-9,19,14,14,0,0,-29,-14
-4,-24,-19,14,7,-21,-14,-19,24,24,24,-9,0,-19,-4
-4,-24,-19,14,7,-21,-19,-14,24,29,24,-4,0,-14,-4
-4,-19,-14,12,4,-17,-19,-14,24,34,29,0,0,-14,-4
-4,-19,-14,12,4,-17,-24,-14,24,39,29,0,0,-14,0
-4,-24,-19,14,7,-21,-14,-4,34,39,34,9,0,-4,0
-4,-24,-19,14,7,-21,-14,-4,34,39,34,9,0,-4,0
0,-19,-19,9,9,-19,-14,-4,39,34,34,9,0,-4,0
0,-14,-14,7,7,-14,-14,-4,39,34,34,9,0,-4,0
0,-4,-4,2,2,-4,-4,4,48,43,34,9,0,-14,0
0,-4,-4,2,2,-4,-4,4,48,43,34,14,0,-14,0
0,-4,-4,2,2,-4,-4,4,48,43,34,14,0,-14,0
0,-4,-4,2,2,-4,-4,4,48,43,34,14,4,-14,0
9,-4,-14,-2,12,-9,-4,4,48,53,43,24,-4,-14,4
9,-4,-14,-2,12,-9,-4,4,48,53,43,24,-4,-14,4
9,-4,-14,-2,12,-9,-4,4,48,53,43,19,-9,-14,4
9,0,-9,-4,9,-4,-4,4,48,58,43,19,-9,-14,4
9,0,-9,-4,9,-4,-4,14,48,58,43,9,0,-19,-4
9,0,-9,-4,9,-4,-4,14,48,58,43,9,0,-19,-4
9,0,-9,-4,9,-4,-4,14,48,53,43,9,0,-14,0
9,0,-9,-4,9,-4,-4,14,48,53,43,9,0,-14,0
19,0,-19,-9,19,-9,-4,4,48,53,43,9,0,-24,0
19,0,-19,-9,19,-9,-4,4,48,53,43,9,0,-24,0
19,0,-19,-9,19,-9,0,4,48,53,43,9,0,-24,0
19,0,-19,-9,19,-9,0,4,48,53,43,9,0,-24,0
9,-9,-19,0,14,-14,0,14,48,63,53,9,0,-24,0
9,-9,-19,0,14,-14,0,14,48,63,53,9,0,-19,0
4,-9,-14,2,9,-12,0,14,48,63,53,9,0,-19,0
4,-9,-14,2,9,-12,4,14,48,63,53,9,0,-19,4
4,0,-4,-2,4,-2,14,24,53,73,63,19,-9,-9,14
4,0,-4,-2,4,-2,14,24,58,73,63,19,-9,-9,14
4,0,-4,-2,4,-2,19,24,63,68,63,19,-14,-9,14
4,0,-4,-2,4,-2,19,24,63,68,58,19,-14,-9,14
-4,-9,-4,7,0,-7,24,24,73,68,58,14,-14,-4,24
-4,-9,-4,7,0,-7,29,24,73,68,58,14,-14,-4,29
-9,-14,-4,12,-2,-9,39,24,73,68,58,14,-14,0,29
-9,-14,-4,12,-2,-9,43,24,73,68,58,14,-14,0,24
-29,-19,9,24,-19,-4,43,19,68,58,58,24,-14,0,14
-34,-24,9,29,-21,-7,43,14,63,58,53,24,-14,-4,14
-39,-29,9,34,-24,-9,43,4,53,58,53,24,-14,-4,14
-43,-39,4,41,-24,-17,43,-4,48,58,53,19,-9,-4,14
-39,-24,14,31,-26,-4,24,-19,48,68,58,29,-9,-14,9
-34,-19,14,26,-24,-2,9,-19,48,68,58,34,-14,-19,0
-29,-9,19,19,-24,4,-9,-14,48,68,58,34,-14,-24,-4
-24,0,24,12,-24,12,-19,-14,48,68,58,34,-9,-24,-9
-19,14,34,2,-26,24,-34,-9,58,78,68,34,0,-34,-19
-14,14,29,0,-21,21,-39,-9,58,73,68,34,-4,-29,-19
-9,9,19,0,-14,14,-43,-9,63,73,68,34,-4,-29,-19
-4,9,14,-2,-9,12,-39,0,68,82,68,34,-4,-29,-14
9,19,9,-14,0,14,-34,14,82,102,78,43,-9,-19,9
9,24,14,-17,-2,19,-24,24,102,117,87,48,-14,-14,24
9,24,14,-17,-2,19,-14,53,141,161,117,53,-29,-9,39
9,43,34,-26,-12,39,-4,82,209,224,175,87,-39,4,73
14,82,68,-48,-26,75,-9,122,297,322,253,141,-48,24,122
34,131,97,-82,-31,114,-19,165,409,448,351,214,-68,34,161
63,195,131,-129,-34,163,-39,214,531,590,488,307,-102,34,195
112,253,141,-183,-14,197,-63,292,668,746,614,390,-141,29,209
