I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
0,0,0,0,0,0,-9,-9,-29,-48,9,0,-19,-29,-9
9,4,-4,-7,7,0,-9,-9,-29,-39,19,-9,-9,-29,-9
9,9,0,-9,4,4,-9,-9,-29,-39,19,-9,-9,-29,-9
9,14,4,-12,2,9,-9,-9,-29,-39,19,-9,-9,-29,-9
9,19,9,-14,0,14,-9,-9,-29,-39,19,-9,-9,-29,-9
9,9,0,-9,4,4,-9,-9,-39,-39,9,-14,-19,-29,-9
9,9,0,-9,4,4,-9,-9,-39,-39,9,-19,-19,-29,-9
9,9,0,-9,4,4,-9,-9,-39,-39,9,-24,-19,-29,-9
9,9,0,-9,4,4,-9,-9,-39,-39,9,-29,-19,-29,-9
0,0,0,0,0,0,-9,-9,-39,-48,0,-29,-19,-29,-19
0,0,0,0,0,0,-9,-9,-39,-48,0,-29,-19,-29,-19
0,0,0,0,0,0,-9,-9,-39,-48,0,-29,-19,-29,-19
0,0,0,0,0,0,-9,-9,-39,-48,0,-29,-19,-29,-19
0,0,0,0,0,0,-19,-9,-39,-39,4,-29,-9,-39,-19
0,0,0,0,0,0,-19,-9,-39,-39,9,-29,-9,-39,-19
0,0,0,0,0,0,-19,-9,-39,-39,14,-29,-9,-39,-19
0,0,0,0,0,0,-19,-9,-39,-39,19,-29,-9,-39,-19
0,9,9,-4,-4,9,-19,-9,-39,-39,9,-29,-19,-39,-19
0,9,9,-4,-4,9,-19,-9,-39,-39,9,-29,-19,-39,-19
0,9,9,-4,-4,9,-19,-9,-39,-39,9,-29,-19,-39,-19
0,9,9,-4,-4,9,-19,-9,-39,-39,9,-29,-19,-39,-19
9,19,9,-14,0,14,-19,-9,-39,-39,9,-39,-9,-39,-29
9,19,9,-14,0,14,-19,-9,-39,-39,9,-39,-9,-39,-29
9,19,9,-14,0,14,-19,-9,-39,-39,9,-39,-9,-39,-29
9,19,9,-14,0,14,-19,-9,-39,-39,9,-39,-9,-39,-29
0,9,9,-4,-4,9,-19,0,-29,-29,14,-29,-9,-29,-19
0,9,9,-4,-4,9,-19,0,-29,-29,19,-29,-9,-29,-19
0,9,9,-4,-4,9,-19,0,-29,-29,24,-29,-9,-29,-19
0,9,9,-4,-4,9,-19,0,-29,-29,29,-29,-9,-29,-19
9,14,4,-12,2,9,-14,4,-19,-19,39,-29,-19,-19,-9
9,19,9,-14,0,14,-9,9,-19,-19,39,-29,-19,-19,-9
9,24,14,-17,-2,19,-4,14,-19,-19,39,-29,-19,-19,-9
9,29,19,-19,-4,24,0,19,-19,-19,39,-29,-19,-19,-9
9,34,24,-21,-7,29,14,34,-4,-14,48,-19,-24,-9,-4
9,39,29,-24,-9,34,19,39,0,-9,48,-19,-29,0,0
9,43,34,-26,-12,39,24,43,4,-4,48,-19,-34,9,4
9,48,39,-29,-14,43,29,48,9,0,48,-19,-39,19,9
19,63,43,-41,-12,53,34,63,24,14,53,-14,-48,29,0
29,68,39,-48,-4,53,39,68,29,19,58,-9,-48,29,0
39,73,34,-56,2,53,43,73,34,24,63,-4,-48,29,0
48,78,29,-63,9,53,48,78,39,29,68,0,-48,29,0
39,68,29,-53,4,48,43,73,29,19,63,0,-39,19,-4
39,68,29,-53,4,48,39,68,29,19,58,0,-39,19,-9
39,68,29,-53,4,48,34,63,29,19,53,0,-39,19,-14
39,68,29,-53,4,48,29,58,29,19,48,0,-39,19,-19
48,78,29,-63,9,53,34,68,34,29,53,9,-48,24,-19
48,78,29,-63,9,53,39,78,39,29,58,9,-48,29,-19
48,78,29,-63,9,53,43,87,43,29,63,9,-48,34,-19
48,78,29,-63,9,53,48,97,48,29,68,9,-48,39,-19
53,82,29,-68,12,56,48,97,48,29,78,19,-58,39,-19
58,87,29,-73,14,58,48,97,48,29,78,19,-58,39,-19
63,92,29,-78,17,61,48,97,48,29,78,19,-58,39,-19
68,97,29,-82,19,63,48,97,48,29,78,19,-58,39,-19
58,87,29,-73,14,58,43,92,43,29,68,19,-58,24,-29
58,87,29,-73,14,58,39,87,39,29,68,19,-58,19,-29
58,87,29,-73,14,58,34,82,34,29,68,19,-58,14,-29
58,87,29,-73,14,58,29,78,29,29,68,19,-58,9,-29
53,78,24,-65,14,51,14,63,19,24,58,9,-53,0,-29
48,78,29,-63,9,53,9,58,19,19,58,9,-48,0,-29
43,78,34,-61,4,56,4,53,19,14,58,9,-43,0,-29
39,78,39,-58,0,58,0,48,19,9,58,9,-39,0,-29
34,63,29,-48,2,46,-14,29,4,4,53,9,-39,-14,-29
29,58,29,-43,0,43,-19,19,0,0,48,9,-39,-19,-29
24,53,29,-39,-2,41,-24,9,-4,-4,43,9,-39,-24,-29
19,48,29,-34,-4,39,-29,0,-9,-9,39,9,-39,-29,-29
29,53,24,-41,2,39,-34,4,-14,-14,34,-4,-29,-39,-43
29,48,19,-39,4,34,-34,0,-19,-19,29,-4,-29,-43,-43
29,43,14,-36,7,29,-43,-9,-34,-24,29,0,-29,-48,-43
29,39,9,-34,9,24,-43,-14,-34,-29,19,0,-29,-58,-43
29,34,4,-31,12,19,-39,-14,-39,-24,24,4,-14,-58,-43
29,24,-4,-26,17,9,-39,-19,-43,-29,19,-4,-9,-53,-43
19,19,0,-19,9,9,-39,-29,-48,-39,14,-9,-9,-58,-43
14,19,4,-17,4,12,-39,-34,-58,-43,9,-9,-9,-58,-48
14,19,4,-17,4,12,-29,-24,-58,-43,19,-9,-4,-68,-39
19,14,-4,-17,12,4,-29,-24,-58,-43,14,-9,-4,-63,-39
19,14,-4,-17,12,4,-24,-24,-58,-43,14,-14,-4,-63,-39
14,0,-14,-7,14,-7,-19,-24,-63,-43,9,-14,-4,-63,-39
14,-9,-24,-2,19,-17,-24,-14,-63,-43,-4,-19,-14,-63,-39
14,-9,-24,-2,19,-17,-24,-14,-63,-48,-4,-19,-14,-63,-39
9,-24,-34,7,21,-29,-24,-14,-68,-48,-4,-19,-9,-63,-34
-4,-24,-19,14,7,-21,-19,-14,-68,-53,-4,-19,-9,-63,-34
-14,-24,-9,19,-2,-17,-19,-19,-68,-53,-14,-19,-4,-58,-34
-14,-19,-4,17,-4,-12,-14,-14,-58,-43,-4,-19,-4,-53,-29
-19,-19,0,19,-9,-9,-4,-14,-58,-43,-4,-19,0,-48,-29
-29,-14,14,21,-21,0,-4,-14,-58,-43,-9,-29,0,-43,-14
-29,-24,4,26,-17,-9,0,4,-58,-53,-9,-34,-4,-39,-19
-43,-34,9,39,-26,-12,9,4,-58,-53,-9,-39,-4,-34,-14
-48,-39,9,43,-29,-14,14,4,-53,-48,-14,-43,4,-29,-4
-48,-43,4,46,-26,-19,19,4,-53,-48,-14,-43,4,-29,-4
-63,-34,29,48,-46,-2,29,9,-53,-53,-4,-43,4,-29,4
-68,-43,24,56,-46,-9,29,9,-53,-53,-4,-43,4,-29,4
-68,-48,19,58,-43,-14,24,4,-53,-63,-9,-43,14,-29,0
-68,-48,19,58,-43,-14,24,0,-63,-68,-14,-58,19,-34,-4
-58,-43,14,51,-36,-14,24,-9,-63,-58,-9,-48,19,-34,-4
-58,-39,19,48,-39,-9,19,-9,-63,-58,-9,-48,14,-34,-4
-58,-34,24,46,-41,-4,19,-9,-68,-58,-9,-48,14,-34,-4
-58,-39,19,48,-39,-9,24,-4,-68,-58,-9,-48,24,-34,-4
-68,-43,24,56,-46,-9,19,-4,-63,-63,-14,-58,29,-34,-9
-73,-48,24,61,-48,-12,19,-4,-63,-63,-19,-58,14,-34,-9
-73,-53,19,63,-46,-17,19,-4,-73,-68,-24,-63,9,-34,-9
-73,-58,14,65,-43,-21,14,-9,-73,-68,-34,-68,4,-39,-14
-63,-53,9,58,-36,-21,19,0,-73,-58,-24,-58,9,-39,-14
-63,-53,9,58,-36,-21,29,0,-73,-58,-24,-63,9,-39,-14
-63,-58,4,61,-34,-26,34,4,-68,-58,-19,-63,9,-29,-14
-63,-58,4,61,-34,-26,43,4,-63,-53,-19,-63,14,-29,-9
-68,-58,9,63,-39,-24,39,4,-63,-63,-29,-73,14,-34,-9
-68,-63,4,65,-36,-29,34,4,-68,-68,-29,-73,14,-34,-14
-68,-63,4,65,-36,-29,29,9,-68,-68,-29,-73,14,-34,-14
-68,-58,9,63,-39,-24,24,9,-68,-68,-29,-73,14,-34,-14
-82,-58,24,70,-53,-17,29,9,-63,-68,-29,-73,14,-34,-4
-82,-63,19,73,-51,-21,29,9,-63,-68,-29,-73,19,-34,-4
-82,-63,19,73,-51,-21,29,9,-68,-68,-29,-73,19,-34,-4
-82,-63,19,73,-51,-21,24,9,-68,-73,-29,-73,19,-34,-4
-82,-58,24,70,-53,-17,24,9,-63,-73,-19,-78,14,-34,-4
-73,-48,24,61,-48,-12,24,9,-63,-68,-24,-78,14,-34,-4
-73,-43,29,58,-51,-7,24,9,-63,-68,-24,-78,14,-34,-4
-73,-39,34,56,-53,-2,24,9,-63,-68,-19,-78,14,-34,-4
-73,-43,29,58,-51,-7,34,14,-63,-58,-9,-78,24,-34,-4
-73,-48,24,61,-48,-12,34,14,-63,-58,-14,-78,24,-34,-4
-68,-53,14,61,-41,-19,39,14,-63,-58,-14,-78,19,-34,-9
-68,-58,9,63,-39,-24,39,14,-63,-58,-14,-78,19,-34,-9
-63,-48,14,56,-39,-17,29,24,-63,-68,-14,-87,9,-34,0
-63,-48,14,56,-39,-17,29,29,-63,-68,-14,-87,9,-34,0
-63,-48,14,56,-39,-17,29,29,-63,-68,-14,-87,9,-34,0
-63,-48,14,56,-39,-17,29,29,-63,-68,-9,-87,9,-34,0
-78,-58,19,68,-48,-19,24,19,-63,-58,-14,-97,14,-34,-9
-78,-58,19,68,-48,-19,19,19,-58,-58,-14,-92,14,-34,-9
-73,-58,14,65,-43,-21,14,19,-58,-58,-19,-92,14,-34,-9
-63,-53,9,58,-36,-21,14,19,-58,-58,-19,-92,14,-34,-9
-63,-29,34,46,-48,2,24,9,-58,-68,-9,-92,24,-29,0
-43,-29,14,36,-29,-7,29,29,-58,-68,-9,-97,34,-29,0
-53,-29,24,41,-39,-2,29,39,-58,-58,-9,-97,34,-29,0
-63,-29,34,46,-48,2,39,48,-48,-53,-4,-87,24,-29,-4
-73,-29,43,51,-58,7,43,53,-48,-43,-4,-92,24,-19,4
-78,-29,48,53,-63,9,58,63,-34,-34,0,-92,24,4,19
-102,-19,82,61,-92,31,68,82,-4,-9,0,-112,0,43,39
-146,4,151,70,-148,78,102,102,19,14,0,-117,-19,92,58
-214,34,248,90,-231,141,161,141,48,34,14,-126,-39,156,107
-283,68,351,107,-317,209,229,185,87,48,4,-156,-48,219,161
-336,92,429,122,-383,261,287,263,122,73,-4,-170,-68,278,209
-336,136,473,100,-405,305,341,375,190,122,34,-161,-78,336,244
-346,180,527,82,-436,353,405,488,258,175,63,-151,-87,405,268
-385,204,590,90,-488,397,468,600,356,253,87,-165,-102,473,292
-414,219,634,97,-524,427,536,727,492,346,126,-146,-131,556,322
-439,258,697,90,-568,478,610,883,644,448,204,-112,-151,639,341
-448,326,775,61,-612,551,658,1010,790,561,287,-68,-195,732,375
-448,385,834,31,-641,610,692,1083,902,688,405,9,-234,780,385
-409,463,873,-26,-641,668,678,1073,956,780,536,107,-268,800,385
-346,570,917,-112,-631,744,605,951,951,868,683,224,-326,766,370
-234,688,922,-226,-578,805,439,727,897,941,849,395,-395,658,317
-9,834,844,-412,-427,839,214,478,834,1039,1063,624,-458,483,204
292,1005,712,-649,-209,858,-68,263,795,1137,1312,897,-541,278,48
585,1185,600,-885,-7,893,-366,29,766,1210,1537,1166,-629,63,-97
849,1327,478,-1088,185,902,-634,-209,697,1244,1683,1385,-707,-146,-234
1098,1395,297,-1246,400,846,-888,-390,624,1195,1761,1532,-736,-366,-375
1415,1361,-53,-1388,734,653,-1137,-517,541,1078,1742,1644,-736,-624,-556
1712,1239,-473,-1476,1093,383,-1317,-629,448,897,1639,1693,-697,-868,-751
1869,1019,-849,-1444,1359,85,-1420,-819,283,644,1444,1664,-585,-1049,-873
1878,644,-1234,-1261,1556,-295,-1429,-1127,-63,244,1098,1493,-390,-1185,-951
1805,175,-1629,-990,1717,-727,-1400,-1493,-566,-268,619,1190,-141,-1322,-1005
1727,-239,-1966,-744,1847,-1102,-1371,-1747,-1044,-771,107,829,73,-1429,-1039
1649,-478,-2127,-585,1888,-1302,-1346,-1893,-1395,-1141,-297,522,190,-1483,-1039
1503,-629,-2132,-436,1817,-1381,-1288,-1986,-1644,-1420,-658,214,297,-1473,-985
1332,-761,-2093,-285,1712,-1427,-1224,-2015,-1820,-1634,-985,-126,395,-1444,-912
1229,-814,-2044,-207,1637,-1429,-1171,-1986,-1903,-1727,-1185,-390,434,-1415,-858
1224,-790,-2015,-217,1620,-1403,-1156,-1937,-1893,-1717,-1239,-497,424,-1376,-834
1254,-785,-2039,-234,1647,-1412,-1117,-1834,-1844,-1673,-1239,-531,419,-1327,-819
1268,-800,-2069,-234,1668,-1434,-1063,-1673,-1742,-1625,-1239,-575,414,-1268,-814
1259,-810,-2069,-224,1664,-1439,-1000,-1527,-1649,-1576,-1215,-595,414,-1220,-805
1229,-819,-2049,-204,1639,-1434,-941,-1415,-1571,-1527,-1195,-629,419,-1166,-790
1161,-839,-2000,-161,1581,-1420,-873,-1307,-1483,-1459,-1166,-673,434,-1107,-761
995,-829,-1825,-82,1410,-1327,-780,-1180,-1376,-1376,-1102,-707,444,-1029,-683
780,-790,-1571,4,1176,-1180,-658,-1054,-1244,-1249,-1015,-697,448,-912,-575
590,-741,-1332,75,961,-1037,-561,-946,-1132,-1122,-941,-688,458,-805,-488
458,-727,-1185,134,822,-956,-478,-829,-1029,-1034,-873,-653,439,-717,-434
322,-692,-1015,185,668,-854,-395,-712,-912,-936,-795,-614,414,-624,-380
234,-634,-868,200,551,-751,-326,-610,-805,-834,-732,-570,400,-522,-326
224,-561,-785,168,505,-673,-283,-531,-712,-756,-663,-541,366,-468,-302
253,-478,-732,112,492,-605,-248,-448,-634,-668,-585,-483,312,-419,-273
219,-400,-619,90,419,-509,-219,-375,-551,-580,-483,-424,263,-361,-229
146,-351,-497,102,322,-424,-161,-302,-458,-497,-400,-390,224,-292,-185
78,-322,-400,122,239,-361,-117,-239,-366,-414,-351,-351,190,-234,-141
14,-278,-292,131,153,-285,-63,-161,-292,-326,-292,-317,161,-170,-97
-24,-219,-195,122,85,-207,-24,-82,-214,-253,-224,-283,126,-122,-53
-43,-170,-126,107,41,-148,4,-19,-151,-200,-175,-248,102,-68,-34
-53,-146,-92,100,19,-119,29,29,-102,-170,-151,-224,82,-34,-29
-63,-126,-63,95,0,-95,39,63,-73,-136,-122,-204,63,-14,-24
-82,-136,-53,109,-14,-95,48,73,-68,-126,-97,-200,58,-14,-14
-97,-131,-34,114,-31,-82,63,73,-53,-117,-92,-195,48,-14,-9
-107,-112,-4,109,-51,-58,73,92,-34,-97,-68,-175,39,0,14
-122,-107,14,114,-68,-46,92,107,-14,-63,-48,-161,43,24,24
-126,-97,29,112,-78,-34,92,102,-14,-58,-43,-156,34,24,34
-117,-97,19,107,-68,-39,82,92,-24,-58,-43,-146,34,29,24
-117,-97,19,107,-68,-39,82,87,-24,-68,-48,-146,34,29,19
-117,-92,24,104,-70,-34,82,87,-24,-68,-53,-141,29,19,19
-117,-87,29,102,-73,-29,78,87,-24,-63,-53,-141,29,19,19
-117,-73,43,95,-80,-14,87,97,-29,-43,-29,-131,43,19,19
-126,-73,53,100,-90,-9,92,97,-29,-43,-29,-122,43,19,29
-131,-78,53,104,-92,-12,97,102,-19,-39,-24,-117,43,29,34
-146,-78,68,112,-107,-4,102,107,-14,-34,-14,-102,43,34,39
-146,-78,68,112,-107,-4,92,112,-4,-34,-14,-112,34,34,39
-151,-78,73,114,-112,-2,92,112,-4,-34,-19,-112,34,34,39
-151,-78,73,114,-112,-2,92,112,-4,-39,-24,-126,34,34,34
-141,-78,63,109,-102,-7,92,112,-14,-39,-24,-131,34,29,34
-141,-82,58,112,-100,-12,87,102,-4,-24,-24,-126,34,29,34
-141,-82,58,112,-100,-12,87,112,0,-24,-19,-131,34,29,34
-141,-82,58,112,-100,-12,92,117,0,-24,-14,-136,39,29,34
-141,-82,58,112,-100,-12,97,117,4,-19,-14,-141,39,29,34
-151,-92,58,122,-104,-17,97,126,4,-24,-19,-156,39,48,43
-161,-87,73,124,-117,-7,102,131,4,-24,-19,-170,39,48,43
-165,-87,78,126,-122,-4,102,131,4,-24,-24,-175,34,48,43
-170,-87,82,129,-126,-2,102,122,0,-24,-24,-185,34,48,43
-165,-97,68,131,-117,-14,97,122,9,-24,-9,-195,34,48,43
-165,-97,68,131,-117,-14,97,122,14,-24,-9,-209,34,48,43
-165,-97,68,131,-117,-14,102,122,14,-24,-9,-224,34,48,43
-165,-92,73,129,-119,-9,102,122,14,-24,-9,-234,34,53,43
-156,-82,73,119,-114,-4,92,112,9,-24,-9,-239,39,58,43
-161,-82,78,122,-119,-2,92,112,4,-24,-9,-258,39,58,43
-161,-82,78,122,-119,-2,92,112,0,-29,-19,-263,39,58,43
-156,-82,73,119,-114,-4,92,112,-4,-29,-24,-273,39,58,48
-151,-73,78,112,-114,2,97,117,0,-29,-24,-263,29,58,48
-151,-73,78,112,-114,2,97,117,0,-34,-24,-263,29,58,48
-151,-73,78,112,-114,2,97,122,0,-34,-19,-263,29,58,48
-151,-73,78,112,-114,2,97,122,0,-34,-19,-253,24,58,48
-161,-78,82,119,-122,2,107,126,9,-29,-24,-253,29,73,58
-165,-78,87,122,-126,4,107,131,9,-29,-24,-253,34,73,58
-170,-82,87,126,-129,2,107,146,9,-29,-24,-244,39,73,58
-170,-82,87,126,-129,2,107,151,9,-34,-24,-234,48,73,58
-170,-78,92,124,-131,7,97,141,9,-24,-14,-229,48,73,58
-165,-73,92,119,-129,9,92,141,9,-29,-24,-229,48,68,58
-151,-68,82,109,-117,7,87,141,9,-29,-29,-229,48,68,58
-156,-68,87,112,-122,9,87,141,9,-39,-29,-229,48,63,58
-175,-82,92,129,-134,4,97,141,-9,-39,-39,-224,34,53,58
-180,-87,92,134,-136,2,102,146,0,-34,-39,-219,34,63,58
-185,-92,92,139,-139,0,102,146,0,-34,-34,-209,34,68,63
-190,-97,92,143,-141,-2,102,146,0,-34,-34,-204,34,68,63
-185,-97,87,141,-136,-4,97,146,0,-43,-43,-204,39,78,63
-185,-97,87,141,-136,-4,97,146,0,-43,-48,-204,39,73,63
-190,-97,92,143,-141,-2,97,146,0,-43,-53,-204,39,73,63
-190,-97,92,143,-141,-2,97,146,0,-43,-53,-204,34,73,63
-195,-87,107,141,-151,9,102,156,9,-34,-48,-204,34,73,63
-190,-92,97,141,-143,2,112,165,9,-34,-48,-204,34,73,63
-190,-97,92,143,-141,-2,117,165,9,-34,-48,-204,29,73,63
-185,-97,87,141,-136,-4,126,165,9,-34,-53,-204,29,73,63
-185,-87,97,136,-141,4,122,156,0,-43,-63,-204,29,73,63
-185,-82,102,134,-143,9,117,161,4,-43,-63,-209,34,78,63
-190,-82,107,136,-148,12,112,161,4,-39,-68,-214,34,78,63
-190,-87,102,139,-146,7,107,165,0,-39,-68,-219,34,78,68
-190,-87,102,139,-146,7,122,180,9,-29,-58,-209,34,78,78
-190,-87,102,139,-146,7,122,180,9,-29,-58,-209,29,82,78
-190,-82,107,136,-148,12,126,185,9,-29,-58,-209,29,82,82
-190,-82,107,136,-148,12,131,185,9,-29,-58,-204,29,87,87
-195,-82,112,139,-153,14,122,175,14,-39,-58,-204,29,82,78
-195,-78,117,136,-156,19,122,180,19,-34,-58,-209,29,82,78
-195,-82,112,139,-153,14,122,185,19,-34,-58,-209,29,87,78
-195,-87,107,141,-151,9,126,190,19,-34,-58,-209,34,92,82
-195,-78,117,136,-156,19,126,190,14,-34,-58,-204,43,92,82
-195,-82,112,139,-153,14,126,190,14,-34,-63,-204,34,92,82
-190,-82,107,136,-148,12,126,190,14,-34,-63,-204,34,92,82
-185,-82,102,134,-143,9,126,195,14,-34,-63,-204,34,92,82
-185,-82,102,134,-143,9,146,204,24,-34,-78,-200,34,97,87
-185,-82,102,134,-143,9,151,209,34,-34,-78,-200,39,102,87
-190,-82,107,136,-148,12,151,214,34,-29,-78,-195,39,112,87
-190,-92,97,141,-143,2,151,219,34,-29,-78,-195,34,117,87
-190,-82,107,136,-148,12,151,219,29,-39,-78,-195,34,117,92
-190,-82,107,136,-148,12,156,224,39,-34,-78,-190,34,117,92
-195,-82,112,139,-153,14,156,224,39,-24,-78,-185,34,117,92
-195,-82,112,139,-153,14,156,229,43,-24,-78,-185,34,112,92
-190,-73,117,131,-153,21,165,234,53,-14,-78,-175,34,131,97
-195,-68,126,131,-161,29,170,239,63,-4,-73,-165,34,141,102
-195,-68,126,131,-161,29,180,244,68,-4,-73,-156,29,141,107
-204,-68,136,136,-170,34,180,244,73,-4,-73,-156,29,141,117
-219,-82,136,151,-178,26,180,239,73,0,-82,-161,24,136,112
-229,-78,151,153,-190,36,175,248,73,0,-73,-161,24,141,107
-234,-78,156,156,-195,39,180,253,78,0,-73,-165,24,151,102
-239,-82,156,161,-197,36,180,258,78,0,-68,-170,24,156,102
-239,-73,165,156,-202,46,190,268,82,9,-63,-161,14,170,117
-244,-73,170,158,-207,48,195,283,92,14,-63,-161,14,175,117
-244,-73,170,158,-207,48,209,292,97,19,-68,-165,14,180,117
-239,-73,165,156,-202,46,224,312,102,24,-68,-175,9,185,126
-234,-63,170,148,-202,53,234,317,117,29,-63,-170,14,204,136
-234,-58,175,146,-204,58,239,322,126,34,-63,-175,14,209,136
-244,-58,185,151,-214,63,244,322,131,34,-68,-180,19,214,136
-248,-63,185,156,-217,61,248,331,136,43,-68,-190,24,224,141
-268,-73,195,170,-231,61,244,336,136,39,-53,-204,19,224,141
-273,-63,209,168,-241,73,244,346,146,43,-48,-204,14,229,146
-278,-63,214,170,-246,75,248,356,141,48,-43,-209,9,229,146
-283,-63,219,173,-251,78,244,361,141,53,-43,-224,4,229,151
-278,-63,214,170,-246,75,244,361,156,53,-43,-234,14,229,151
-278,-63,214,170,-246,75,253,370,161,58,-43,-244,4,234,161
-292,-58,234,175,-263,87,263,375,165,63,-39,-253,0,239,161
-292,-58,234,175,-263,87,268,385,180,73,-29,-258,0,248,161
-312,-58,253,185,-283,97,273,400,190,87,-29,-268,0,253,170
-317,-53,263,185,-290,104,283,405,190,92,-29,-278,-4,263,175
-322,-53,268,187,-295,107,287,414,200,102,-19,-283,-9,273,180
-326,-53,273,190,-300,109,292,424,214,107,-19,-292,-9,278,185
-326,-43,283,185,-305,119,297,434,214,117,-9,-287,0,283,185
-331,-39,292,185,-312,126,302,453,224,122,-9,-287,-9,292,190
-331,-29,302,180,-317,136,307,463,229,126,0,-297,-14,297,190
-336,-24,312,180,-324,143,312,483,244,131,9,-297,-19,312,200
-346,-24,322,185,-334,148,307,488,244,126,0,-297,-19,312,200
-351,-24,326,187,-339,151,317,488,253,136,4,-302,-19,317,204
-366,-24,341,195,-353,158,326,488,263,141,14,-302,-19,326,209
-366,-29,336,197,-351,153,331,483,263,151,19,-307,-19,331,214
-380,-19,361,200,-370,170,331,497,273,161,9,-312,-9,331,224
-380,-4,375,192,-378,185,336,497,278,161,14,-307,-14,336,229
-385,0,385,192,-385,192,336,497,283,170,19,-302,-19,336,234
-390,4,395,192,-392,200,336,502,283,170,24,-297,-19,346,239
-380,19,400,180,-390,209,341,497,283,170,29,-287,-29,346,239
-385,19,405,183,-395,212,346,502,283,180,34,-283,-34,346,239
-385,29,414,178,-400,222,351,502,292,185,43,-278,-39,351,239
-385,29,414,178,-400,222,356,502,292,190,43,-278,-43,356,248
-395,19,414,187,-405,217,356,502,292,204,58,-263,-34,346,239
-400,14,414,192,-407,214,356,492,292,204,58,-253,-34,341,239
-405,14,419,195,-412,217,346,483,297,209,68,-248,-34,341,239
-409,9,419,200,-414,214,346,483,297,214,73,-248,-34,341,239
-409,29,439,190,-424,234,336,483,297,214,63,-234,-39,341,239
-409,34,444,187,-427,239,336,483,297,224,73,-219,-43,341,239
-409,39,448,185,-429,244,331,483,297,229,78,-209,-48,336,239
-409,39,448,185,-429,244,331,468,302,234,82,-204,-58,331,239
-405,48,453,178,-429,251,341,458,292,229,87,-185,-53,336,239
-395,53,448,170,-422,251,331,453,292,234,92,-175,-53,331,229
-385,53,439,165,-412,246,322,439,292,239,102,-165,-53,331,224
-375,63,439,156,-407,251,307,434,292,239,102,-156,-53,322,219
-356,73,429,141,-392,251,297,414,302,244,107,-136,-53,302,219
-346,78,424,134,-385,251,287,400,297,248,117,-117,-53,297,219
-331,82,414,124,-373,248,283,390,297,253,131,-97,-63,292,214
-326,82,409,122,-368,246,273,375,297,258,141,-82,-63,278,209
-302,87,390,107,-346,239,263,361,278,258,146,-73,-73,278,195
-273,92,366,90,-319,229,248,351,273,258,151,-68,-68,268,180
-253,92,346,80,-300,219,234,336,263,248,151,-58,-68,248,170
-229,92,322,68,-275,207,219,326,253,244,146,-48,-68,234,161
-224,92,317,65,-270,204,214,302,244,239,146,-39,-58,219,151
-224,87,312,68,-268,200,195,292,234,224,141,-29,-58,204,141
-219,78,297,70,-258,187,180,268,209,204,136,-24,-58,185,122
-204,78,283,63,-244,180,165,248,195,195,131,-24,-58,170,107
-190,73,263,58,-226,168,151,219,190,185,117,-19,-68,146,102
-175,58,234,58,-204,146,131,204,170,175,112,-19,-58,131,92
-156,43,200,56,-178,122,112,185,161,161,107,-19,-58,117,78
-146,39,185,53,-165,112,92,170,146,151,102,-14,-58,92,68
-141,39,180,51,-161,109,92,165,141,161,107,-4,-39,92,73
-117,39,156,39,-136,97,87,156,131,146,97,4,-34,82,63
-102,43,146,29,-124,95,73,146,117,122,97,4,-29,73,53
-87,43,131,21,-109,87,63,136,102,112,87,4,-29,68,43
-78,48,126,14,-102,87,68,122,97,112,87,-4,-39,63,39
-68,43,112,12,-90,78,63,112,82,102,78,-9,-39,53,39
-63,39,102,12,-82,70,63,92,78,92,78,-14,-34,53,34
-53,39,92,7,-73,65,53,78,63,87,73,-14,-29,39,29
-53,24,78,14,-65,51,48,78,48,63,53,-24,-29,34,24
-53,19,73,17,-63,46,43,63,43,53,48,-29,-29,24,19
-48,19,68,14,-58,43,34,63,34,48,43,-29,-29,19,9
-43,19,63,12,-53,41,29,58,24,43,39,-29,-24,9,4
-34,19,53,7,-43,36,24,58,19,48,34,-29,-19,9,4
-24,19,43,2,-34,31,19,53,19,48,34,-34,-19,4,0
-14,19,34,-2,-24,26,14,43,14,39,29,-43,-14,0,-4
-14,14,29,0,-21,21,9,39,4,34,29,-48,-14,0,-4
-14,14,29,0,-21,21,9,19,0,19,29,-58,-19,-9,-9
-19,4,24,7,-21,14,9,14,-4,14,29,-58,-19,-9,-9
-19,0,19,9,-19,9,9,14,-9,9,19,-58,-19,-19,-9
-9,0,9,4,-9,4,9,14,-9,9,14,-63,-19,-19,-9
-14,-9,4,12,-9,-2,-4,24,-14,9,14,-68,-19,-19,-9
-19,-9,9,14,-14,0,-4,24,-14,4,14,-73,-14,-19,-9
-29,-19,9,24,-19,-4,-4,24,-14,4,14,-78,-9,-19,-9
-34,-19,14,26,-24,-2,-4,19,-14,4,14,-82,-9,-19,-9
-19,-14,4,17,-12,-4,4,19,-14,0,14,-73,-9,-19,-9
-14,-9,4,12,-9,-2,4,19,-14,0,14,-68,-9,-19,-9
-4,0,4,2,-4,2,4,19,-14,0,14,-63,-9,-19,-9
0,9,9,-4,-4,9,4,19,-14,0,14,-63,-9,-19,-9
-4,4,9,0,-7,7,4,19,-19,9,4,-68,-9,-9,0
-4,-9,-4,7,0,-7,4,14,-19,9,4,-68,-9,-9,0
-14,-14,0,14,-7,-7,4,14,-14,4,9,-73,-9,-14,0
